run,total
1,1001
2,999
3,998
4,997
5,998
6,1000
7,996
8,997
9,995
10,994
11,993
12,992
13,991
14,990
15,991
16,993
17,997
18,1005
19,1021
20,1053
21,1117
22,1245
23,1501
24,989
25,988
26,989
27,987
28,986
29,985
30,986
31,984
32,983
33,984
34,986
35,982
36,981
37,980
38,981
39,983
40,979
41,978
42,977
43,976
44,977
45,975
46,974
47,973
48,972
49,971
50,970
51,971
52,969
53,970
54,968
55,969
56,967
57,968
58,970
59,966
60,967
61,965
62,964
63,963
64,962
65,963
66,965
67,961
68,962
69,964
70,960
71,961
72,963
73,967
74,959
75,958
76,957
77,958
78,960
79,956
80,955
81,954
82,953
83,954
84,952
85,953
86,951
87,952
88,954
89,950
90,949
91,948
92,947
93,948
94,946
95,945
96,946
97,944
98,943
99,944
100,942
101,943
102,941
103,940
104,941
105,939
106,940
107,938
108,937
109,938
110,936
111,937
112,939
113,943
114,935
115,934
116,935
117,937
118,933
119,932
120,933
121,935
122,939
123,947
124,931
125,932
126,934
127,930
128,931
129,929
130,928
131,929
132,931
133,927
134,926
135,927
136,925
137,924
138,923
139,922
140,923
141,925
142,929
143,921
144,920
145,921
146,919
147,920
148,918
149,917
150,916
151,917
152,915
153,916
154,918
155,914
156,915
157,917
158,913
159,912
160,913
161,911
162,912
163,914
164,910
165,909
166,908
167,907
168,906
169,907
170,909
171,913
172,921
173,937
174,905
175,904
176,905
177,903
178,902
179,901
180,902
181,904
182,908
183,916
184,932
185,900
186,899
187,898
188,897
189,896
190,895
191,894
192,895
193,897
194,901
195,893
196,894
197,896
198,900
199,908
200,924
201,956
202,892
203,893
204,891
205,890
206,889
207,888
208,887
209,886
210,885
211,886
212,888
213,892
214,900
215,916
216,948
217,884
218,885
219,887
220,891
221,899
222,883
223,884
224,886
225,882
226,881
227,880
228,881
229,883
230,887
231,895
232,911
233,879
234,878
235,877
236,878
237,880
238,876
239,877
240,879
241,883
242,875
243,876
244,874
245,875
246,873
247,874
248,876
249,880
250,888
251,872
252,873
253,871
254,872
255,870
256,871
257,873
258,869
259,870
260,868
261,867
262,866
263,867
264,865
265,866
266,868
267,864
268,865
269,863
270,864
271,866
272,870
273,878
274,862
275,863
276,865
277,861
278,860
279,859
280,858
281,857
282,856
283,855
284,854
285,855
286,857
287,861
288,869
289,885
290,917
291,853
292,854
293,856
294,860
295,868
296,852
297,853
298,851
299,850
300,849
301,850
302,852
303,848
304,847
305,846
306,845
307,844
308,845
309,843
310,842
311,841
312,842
313,844
314,848
315,856
316,872
317,904
318,840
319,839
320,840
321,838
322,837
323,836
324,835
325,834
326,835
327,833
328,832
329,833
330,831
331,832
332,830
333,831
334,829
335,828
336,829
337,827
338,828
339,830
340,834
341,826
342,827
343,825
344,824
345,825
346,823
347,822
348,821
349,820
350,821
351,823
352,827
353,819
354,818
355,817
356,818
357,816
358,817
359,819
360,815
361,816
362,818
363,814
364,815
365,813
366,812
367,813
368,815
369,819
370,827
371,811
372,812
373,814
374,810
375,811
376,813
377,817
378,825
379,809
380,808
381,807
382,808
383,810
384,814
385,822
386,806
387,805
