run,total
1,1001
2,1000
3,998
4,995
5,999
6,1002
7,1000
8,997
9,1001
10,1004
11,1006
12,1005
13,1003
14,1000
15,1004
16,1007
17,1005
18,1002
19,1006
20,1003
21,999
22,1004
23,1008
24,1011
25,1009
26,1006
27,1010
28,1013
29,1015
30,1016
31,1015
32,1017
33,1016
34,1014
35,1017
36,1019
37,1018
38,1020
39,1019
40,1021
41,1022
42,1021
43,1023
44,1022
45,1020
46,1023
47,1021
48,1024
49,1022
50,1019
51,1015
52,1010
53,1004
54,1011
55,1017
56,1012
57,1018
58,1023
59,1019
60,1014
61,1020
62,1015
63,1021
64,1016
65,1022
66,1027
67,1023
68,1018
69,1024
70,1019
71,1013
72,1020
73,1014
74,1007
75,1015
76,1008
77,1000
78,991
79,981
80,992
81,982
82,971
83,959
84,972
85,960
86,973
87,961
88,948
89,934
90,949
91,963
92,950
93,964
94,951
95,965
96,978
97,990
98,1001
99,991
100,1002
101,992
102,1003
103,1013
104,1022
105,1014
106,1023
107,1031
108,1024
109,1016
110,1025
111,1033
112,1040
113,1034
114,1041
115,1035
116,1042
117,1036
118,1043
119,1037
120,1044
121,1038
122,1031
123,1039
124,1032
125,1040
126,1033
127,1025
128,1034
129,1042
130,1035
131,1027
132,1018
133,1028
134,1037
135,1045
136,1052
137,1046
138,1053
139,1059
140,1064
141,1060
142,1065
143,1069
144,1072
145,1070
146,1073
147,1075
148,1074
149,1076
150,1075
151,1073
152,1076
153,1074
154,1077
155,1079
156,1078
157,1080
158,1079
159,1077
160,1074
161,1078
162,1075
163,1079
164,1076
165,1072
166,1067
167,1061
168,1054
169,1046
170,1055
171,1047
172,1038
173,1028
174,1039
175,1029
176,1018
177,1006
178,993
179,1007
180,994
181,1008
182,995
183,1009
184,1022
185,1034
186,1023
187,1035
188,1046
189,1056
190,1047
191,1037
192,1048
193,1058
194,1067
195,1059
196,1050
197,1060
198,1069
199,1061
200,1052
201,1062
202,1053
203,1063
204,1072
205,1080
206,1073
207,1065
208,1056
209,1046
210,1057
211,1047
212,1036
213,1024
214,1011
215,997
216,982
217,966
218,949
219,931
220,950
221,932
222,951
223,969
224,986
225,970
226,987
227,971
228,988
229,1004
230,1019
231,1005
232,1020
233,1034
234,1021
235,1007
236,992
237,976
238,993
239,977
240,960
241,978
242,961
243,943
244,924
245,944
