run,total
1,999
2,997
3,994
4,990
5,995
6,999
7,996
8,992
9,987
10,993
11,998
12,1002
13,1005
14,1007
15,1008
16,1009
17,1008
18,1006
19,1009
20,1011
21,1012
22,1013
23,1014
24,1015
25,1016
26,1017
27,1016
28,1018
29,1017
30,1019
31,1020
32,1021
33,1020
34,1018
35,1021
36,1023
37,1024
38,1023
39,1025
40,1024
41,1022
42,1019
43,1015
44,1010
45,1016
46,1021
47,1017
48,1022
49,1026
50,1029
51,1031
52,1030
53,1028
54,1031
55,1029
56,1026
57,1022
58,1027
59,1023
60,1018
61,1012
62,1005
63,1013
64,1020
65,1014
66,1007
67,1015
68,1008
69,1016
70,1009
71,1017
72,1010
73,1018
74,1011
75,1019
76,1026
77,1020
78,1027
79,1021
80,1014
81,1022
82,1029
83,1035
84,1040
85,1044
86,1041
87,1037
88,1042
89,1046
90,1043
91,1047
92,1050
93,1052
94,1053
95,1054
96,1055
97,1054
98,1052
99,1049
100,1045
101,1040
102,1046
103,1051
104,1047
105,1042
106,1048
107,1053
108,1049
109,1044
110,1050
111,1045
112,1039
113,1046
114,1040
115,1033
116,1025
117,1034
118,1026
119,1035
120,1027
121,1036
122,1044
123,1051
124,1045
125,1038
126,1030
127,1021
128,1011
129,1000
130,1012
131,1023
132,1033
133,1042
134,1034
135,1043
136,1035
137,1026
138,1016
139,1027
140,1017
141,1028
142,1038
143,1047
144,1039
145,1048
146,1040
147,1031
148,1041
149,1050
150,1058
151,1065
152,1059
153,1052
154,1060
155,1053
156,1045
157,1036
158,1046
159,1037
160,1027
161,1016
162,1028
163,1017
164,1029
165,1040
166,1050
167,1041
168,1031
169,1020
170,1032
171,1021
172,1033
173,1022
174,1010
175,997
176,1011
177,1024
178,1036
179,1025
180,1037
181,1048
182,1038
183,1027
184,1015
185,1002
186,1016
187,1003
188,989
189,974
190,990
191,1005
192,991
193,1006
194,1020
195,1033
196,1021
197,1034
198,1022
199,1009
200,995
201,980
202,964
203,947
204,965
205,948
206,930
207,949
208,967
209,984
210,1000
211,1015
212,1029
213,1042
214,1030
215,1043
216,1055
217,1044
218,1032
219,1019
220,1033
221,1046
222,1034
223,1021
224,1035
225,1022
226,1008
227,1023
228,1009
229,994
230,1010
231,995
232,1011
233,996
234,980
235,997
236,1013
237,998
238,1014
239,999
240,1015
241,1000
242,1016
243,1031
244,1017
245,1002
246,986
247,1003
248,987
249,1004
250,1020
251,1035
252,1049
253,1062
254,1074
255,1085
256,1095
257,1104
258,1096
259,1087
260,1097
261,1106
262,1114
263,1121
264,1127
265,1122
266,1116
267,1109
268,1101
269,1110
270,1102
271,1111
272,1103
273,1112
274,1120
275,1127
276,1133
277,1138
