run,total
1,999
2,1001
3,1002
4,1001
5,999
6,996
7,992
8,987
9,981
10,974
11,966
12,975
13,983
14,976
15,968
16,959
17,949
18,938
19,926
20,913
21,899
22,884
23,900
24,915
25,929
26,916
27,930
28,943
29,955
30,966
31,976
32,967
33,957
34,968
35,978
36,969
37,959
38,970
39,980
40,971
41,981
42,990
43,982
44,973
45,963
46,974
47,964
48,953
49,941
50,928
51,914
52,929
53,943
54,930
55,916
56,901
57,885
58,902
59,886
60,903
61,919
62,934
63,920
64,935
65,949
66,962
67,950
68,963
69,951
70,964
71,976
72,965
73,953
74,940
75,954
76,941
77,955
78,942
79,956
80,969
81,957
82,944
83,930
84,945
85,931
86,946
87,932
88,947
89,961
90,948
91,934
92,919
93,903
94,886
95,868
96,849
97,869
98,850
99,830
100,809
101,831
102,810
103,788
104,765
105,789
106,812
107,790
108,767
109,791
110,814
111,792
112,769
113,793
114,770
115,794
116,771
117,795
118,772
119,748
120,723
121,749
122,724
123,750
124,775
125,751
126,726
127,700
128,673
129,701
130,728
131,702
132,675
133,703
134,730
135,756
136,781
137,757
138,732
139,706
140,679
141,707
142,734
143,760
144,785
145,809
146,786
147,810
148,833
149,855
150,876
151,856
152,877
153,897
154,916
155,898
156,917
157,935
158,952
159,968
160,953
161,969
162,984
163,998
164,1011
165,999
166,986
167,1000
168,987
169,973
170,958
171,942
172,959
173,975
174,990
175,1004
176,1017
177,1029
178,1018
179,1030
180,1041
181,1031
182,1042
183,1052
184,1061
185,1069
186,1062
187,1070
188,1077
189,1071
190,1064
191,1072
192,1079
193,1073
194,1080
195,1086
196,1081
197,1075
198,1068
199,1076
200,1083
201,1077
202,1084
203,1078
204,1085
205,1079
206,1072
207,1080
208,1073
209,1065
210,1074
211,1066
212,1075
213,1067
214,1076
215,1084
216,1077
217,1069
218,1078
219,1086
220,1093
221,1087
222,1080
223,1072
224,1063
225,1053
226,1064
227,1054
228,1043
229,1055
230,1044
231,1032
232,1019
233,1005
234,990
235,1006
236,991
237,975
238,992
239,1008
240,993
241,1009
242,994
243,978
244,961
245,979
246,996
247,1012
248,997
249,981
250,998
251,982
252,965
253,947
254,966
255,948
256,929
257,949
258,930
259,950
260,969
261,987
262,970
263,952
264,933
265,913
266,892
267,914
268,893
269,915
270,936
271,916
272,937
273,917
274,896
275,918
276,897
277,919
278,940
279,960
280,941
281,921
282,942
283,922
284,901
285,879
286,902
287,880
288,857
289,881
290,904
291,926
292,905
293,883
294,860
295,836
296,811
297,837
298,812
299,786
300,813
301,839
302,864
303,840
304,865
305,889
306,866
307,842
308,867
309,843
310,818
311,844
312,869
313,893
314,870
315,846
316,871
317,847
318,872
319,848
320,873
321,897
322,920
323,942
324,963
325,943
326,964
327,944
328,923
329,901
330,878
331,902
332,925
333,947
334,968
335,948
336,969
337,949
338,928
339,950
340,971
341,991
342,972
343,992
344,1011
345,1029
346,1012
347,994
348,975
349,955
350,934
351,912
352,935
353,957
354,978
355,998
356,979
357,959
358,938
359,960
360,939
361,917
362,894
363,918
364,941
365,963
366,984
367,1004
368,985
369,1005
370,986
371,966
372,945
373,923
374,900
375,876
376,851
377,825
378,798
379,770
380,799
381,827
382,854
383,828
384,801
385,773
386,802
387,774
388,803
389,775
390,804
391,832
392,805
393,777
394,748
395,718
396,687
397,655
398,688
399,656
400,689
401,721
402,690
403,722
404,753
405,723
406,692
407,724
408,755
409,785
410,756
411,786
412,815
413,843
414,870
415,896
416,871
417,845
418,872
419,898
420,923
421,899
422,924
423,948
424,925
425,901
426,926
427,902
428,927
429,951
430,974
431,996
432,975
433,953
434,930
435,906
436,931
437,955
438,978
439,956
440,979
441,957
442,934
443,958
444,935
445,911
446,936
447,912
448,887
449,861
450,888
451,914
452,939
453,963
454,986
455,964
456,941
457,917
458,942
459,918
460,943
461,967
462,990
463,968
464,991
465,969
466,946
467,970
468,993
469,971
470,948
471,924
472,899
473,925
474,950
475,926
476,901
477,875
478,848
479,876
480,903
481,929
482,954
483,978
484,1001
485,979
486,1002
487,1024
488,1045
489,1025
490,1046
491,1066
492,1047
493,1067
494,1086
495,1068
496,1049
497,1029
498,1050
499,1070
500,1089
501,1107
502,1090
503,1072
504,1091
505,1073
506,1092
507,1110
508,1093
509,1111
510,1094
511,1076
512,1057
513,1037
514,1058
515,1078
516,1097
517,1079
518,1098
519,1116
520,1099
521,1117
522,1100
523,1082
524,1063
525,1043
526,1022
527,1000
528,977
529,953
530,978
531,954
532,979
533,955
534,930
535,904
536,877
537,905
538,878
539,850
540,879
541,907
542,880
543,908
544,881
545,853
546,824
547,794
548,825
549,855
550,884
551,856
552,885
553,857
554,886
555,858
556,829
557,859
558,830
559,800
560,831
561,861
562,890
563,862
564,891
565,863
566,892
567,864
568,835
569,805
570,774
571,742
572,775
573,743
574,710
575,676
576,641
577,605
578,642
579,678
580,643
581,679
582,644
583,608
584,571
585,533
586,572
587,610
588,647
589,611
590,648
591,612
592,649
593,613
594,650
595,686
596,721
597,755
598,722
599,756
600,789
601,821
602,790
603,822
604,853
605,883
606,854
607,824
608,855
609,825
610,794
611,826
612,795
613,827
614,796
615,828
616,859
617,889
618,918
619,890
620,919
621,947
622,974
623,948
624,975
625,949
626,976
627,950
628,923
629,951
630,924
631,952
632,925
633,897
634,868
635,898
636,869
637,899
638,928
639,900
640,871
641,841
642,810
643,842
644,811
645,779
646,812
647,780
648,747
649,781
650,814
651,782
652,815
653,783
654,750
655,716
656,681
657,645
658,608
659,646
660,609
661,571
662,610
663,648
664,685
665,649
666,612
667,650
668,613
669,651
670,614
671,652
672,689
673,653
674,690
675,726
676,691
677,727
678,692
679,656
680,693
681,729
682,764
683,730
684,695
685,731
686,696
687,732
688,697
689,661
690,698
