run,total
1,999
2,1001
3,1000
4,1002
5,1001
6,999
7,1003
8,1004
9,1003
10,1001
11,1005
12,1004
13,1002
14,998
15,1006
16,1007
17,1008
18,1007
19,1009
20,1008
21,1010
22,1009
23,1011
24,1012
25,1011
26,1013
27,1014
28,1013
29,1011
30,1007
31,999
32,1015
33,1016
34,1015
35,1017
36,1018
37,1017
38,1015
39,1019
40,1018
41,1016
42,1012
43,1020
44,1021
45,1022
46,1021
47,1019
48,1015
49,1023
50,1024
51,1025
52,1024
53,1022
54,1026
55,1025
56,1027
57,1028
58,1029
59,1028
60,1030
61,1031
62,1030
63,1028
64,1032
65,1033
66,1034
67,1035
68,1034
69,1036
70,1037
71,1038
72,1039
73,1040
74,1041
75,1040
76,1038
77,1034
78,1042
79,1043
80,1044
81,1043
82,1041
83,1037
84,1045
85,1044
86,1042
87,1038
88,1030
89,1046
90,1045
91,1043
92,1039
93,1031
94,1015
95,1047
96,1046
97,1044
98,1040
99,1048
100,1049
101,1050
102,1049
103,1047
104,1043
105,1035
106,1051
107,1050
108,1052
109,1053
110,1054
111,1053
112,1051
113,1055
114,1054
115,1056
116,1057
117,1058
118,1057
119,1059
120,1058
121,1056
122,1052
123,1060
124,1059
125,1057
126,1061
127,1062
128,1063
129,1062
130,1064
131,1065
132,1066
133,1067
134,1066
135,1064
136,1068
137,1069
138,1068
139,1070
140,1069
141,1067
142,1063
143,1071
144,1072
145,1073
146,1074
147,1075
148,1076
149,1075
150,1077
151,1076
152,1078
153,1077
154,1079
155,1080
156,1079
157,1077
158,1081
159,1080
160,1082
161,1083
162,1084
163,1085
164,1086
165,1085
166,1087
167,1088
168,1087
169,1089
170,1088
171,1086
172,1082
173,1090
174,1091
175,1092
176,1091
177,1093
178,1094
179,1093
180,1095
181,1094
182,1092
183,1096
184,1097
185,1096
186,1098
187,1099
188,1100
189,1099
190,1097
191,1101
192,1100
193,1102
194,1101
195,1103
196,1104
197,1105
198,1104
199,1102
200,1106
201,1105
202,1107
203,1106
204,1104
205,1100
206,1092
207,1108
208,1107
209,1105
210,1109
211,1108
212,1110
213,1111
214,1112
215,1111
216,1109
217,1105
218,1097
219,1113
220,1114
221,1115
222,1116
223,1115
224,1117
225,1116
226,1118
227,1117
228,1115
229,1119
230,1120
231,1119
232,1121
233,1122
234,1121
235,1123
236,1122
237,1124
238,1123
239,1125
240,1126
241,1125
242,1127
243,1126
244,1128
245,1129
246,1128
247,1126
248,1122
249,1130
250,1131
251,1130
252,1128
253,1124
254,1116
255,1100
256,1132
257,1133
258,1134
259,1133
260,1135
261,1136
262,1135
263,1133
264,1137
265,1138
266,1139
267,1138
268,1136
269,1132
270,1140
271,1139
272,1141
273,1140
274,1138
275,1134
276,1142
277,1143
278,1144
279,1145
280,1146
281,1147
282,1148
283,1147
284,1149
285,1150
286,1149
287,1151
288,1150
289,1152
290,1151
291,1153
292,1154
293,1155
294,1154
295,1152
296,1156
297,1155
298,1157
299,1156
300,1158
301,1159
302,1158
303,1156
304,1152
305,1160
306,1159
307,1157
308,1153
309,1161
310,1162
311,1161
312,1159
313,1155
314,1147
315,1163
316,1164
317,1165
318,1166
319,1165
320,1163
321,1159
322,1151
323,1167
324,1168
325,1169
326,1168
327,1166
328,1162
329,1154
330,1138
331,1170
332,1169
333,1167
334,1171
335,1172
336,1171
337,1173
338,1172
339,1174
340,1175
341,1176
342,1177
343,1176
344,1174
345,1178
346,1179
347,1180
348,1181
349,1182
350,1183
351,1184
352,1183
353,1181
354,1185
355,1184
356,1186
357,1187
358,1188
359,1187
360,1189
361,1188
362,1190
363,1191
364,1190
365,1192
366,1193
367,1194
368,1193
369,1195
370,1194
371,1192
372,1196
373,1195
374,1193
375,1197
376,1198
377,1199
378,1198
379,1200
380,1201
381,1200
382,1198
383,1194
384,1186
385,1202
386,1201
387,1203
388,1202
389,1204
390,1203
391,1201
392,1197
393,1205
394,1206
395,1207
396,1208
397,1209
398,1208
399,1206
400,1202
401,1210
402,1211
403,1210
404,1212
405,1213
406,1214
407,1213
408,1211
409,1215
410,1214
411,1216
412,1217
413,1216
414,1218
415,1219
416,1218
417,1216
418,1212
419,1204
420,1188
421,1156
422,1092
423,964
424,1220
425,1219
426,1221
427,1220
428,1222
429,1223
430,1224
431,1223
432,1225
433,1226
434,1227
435,1226
436,1224
437,1220
438,1228
439,1229
440,1230
441,1229
442,1227
443,1231
444,1230
445,1228
446,1232
447,1231
448,1233
449,1234
450,1235
451,1236
452,1237
453,1238
454,1239
455,1240
456,1239
457,1241
458,1240
459,1238
460,1234
461,1226
462,1210
463,1242
464,1241
465,1239
466,1235
467,1243
468,1242
469,1244
470,1245
471,1246
472,1247
473,1246
474,1248
475,1247
476,1245
477,1241
478,1249
479,1248
480,1246
481,1250
482,1249
483,1247
484,1251
485,1250
486,1252
487,1253
488,1252
489,1250
490,1246
491,1238
492,1222
493,1190
494,1126
495,998
496,1254
497,1253
498,1255
499,1254
500,1252
501,1248
502,1256
503,1255
504,1253
505,1249
506,1257
507,1256
508,1254
509,1250
510,1258
511,1259
512,1258
513,1260
514,1261
515,1260
516,1258
517,1254
518,1246
519,1262
520,1261
521,1259
522,1263
523,1264
524,1263
525,1261
526,1265
527,1264
528,1262
529,1266
530,1267
531,1268
532,1269
533,1270
534,1269
535,1271
536,1272
537,1273
538,1272
539,1274
540,1273
541,1275
542,1274
543,1272
544,1268
545,1276
546,1277
547,1276
548,1278
549,1279
550,1278
551,1280
552,1279
553,1281
554,1280
555,1278
556,1274
557,1282
558,1283
559,1282
560,1284
561,1285
562,1284
563,1286
564,1285
565,1283
566,1287
567,1286
568,1288
569,1287
570,1285
571,1289
572,1290
573,1289
574,1291
575,1292
576,1291
577,1293
