run,total
1,999
2,997
3,993
4,985
5,1001
6,1000
7,1002
8,1003
9,1002
10,1000
11,996
12,1004
13,1005
14,1004
15,1002
16,998
17,990
18,1006
19,1005
20,1003
21,1007
22,1006
23,1008
24,1007
25,1005
26,1009
27,1008
28,1006
29,1002
30,1010
31,1009
32,1011
33,1010
34,1012
35,1011
36,1013
37,1012
38,1010
39,1006
40,998
41,982
42,1014
43,1013
44,1015
45,1016
46,1017
47,1016
48,1014
49,1018
50,1019
51,1020
52,1019
53,1021
54,1020
55,1018
56,1014
57,1022
58,1023
59,1022
60,1024
61,1023
62,1025
63,1024
64,1022
65,1026
66,1025
67,1023
68,1027
69,1028
70,1029
71,1028
72,1030
73,1029
74,1031
75,1030
76,1028
77,1024
78,1016
79,1032
80,1033
81,1032
82,1034
83,1033
84,1031
85,1027
86,1035
87,1034
88,1036
89,1037
90,1036
91,1038
92,1039
93,1040
94,1039
95,1037
96,1041
97,1040
98,1042
99,1041
100,1039
101,1035
102,1027
103,1011
104,979
105,915
106,787
107,1043
108,1042
109,1044
110,1045
111,1044
112,1042
113,1038
114,1046
115,1047
116,1048
117,1047
118,1045
119,1049
120,1050
121,1049
122,1047
123,1043
124,1035
125,1019
126,1051
127,1052
128,1051
129,1049
130,1045
131,1053
132,1054
133,1053
134,1055
135,1054
136,1052
137,1056
138,1057
139,1058
140,1057
141,1055
142,1051
143,1043
144,1059
145,1060
146,1061
147,1062
148,1063
149,1062
150,1060
151,1056
152,1064
153,1065
154,1064
155,1066
156,1065
157,1067
158,1068
159,1069
160,1070
161,1069
162,1071
163,1072
164,1073
165,1074
166,1075
167,1074
168,1076
169,1075
170,1073
171,1069
172,1061
173,1045
174,1013
175,1077
176,1078
177,1077
178,1079
179,1078
180,1080
181,1079
182,1081
183,1082
184,1083
185,1082
186,1080
187,1084
188,1085
189,1084
190,1082
191,1086
192,1087
193,1086
194,1084
195,1088
196,1089
197,1090
198,1089
199,1087
200,1091
201,1090
202,1092
203,1093
204,1094
205,1095
206,1094
207,1096
208,1095
209,1093
210,1089
211,1097
212,1098
213,1097
214,1099
215,1098
216,1096
217,1100
218,1101
219,1102
220,1101
221,1099
222,1103
223,1102
224,1100
225,1096
226,1104
227,1103
228,1105
229,1104
230,1102
231,1098
232,1090
233,1106
234,1105
235,1107
236,1106
237,1104
238,1100
239,1092
240,1108
241,1109
242,1108
243,1106
244,1110
245,1111
246,1112
247,1113
248,1112
249,1110
250,1114
251,1113
252,1115
253,1114
254,1112
255,1116
256,1117
257,1116
258,1114
259,1110
260,1102
261,1086
262,1054
263,990
264,862
265,1118
266,1117
267,1119
268,1120
269,1121
270,1122
271,1121
272,1119
273,1123
