run,total
1,999
2,1001
3,1000
4,998
5,994
6,986
7,970
8,1002
9,1003
10,1004
11,1003
12,1001
13,997
14,1005
15,1006
16,1007
17,1008
18,1009
19,1008
20,1010
21,1011
22,1012
23,1013
24,1012
25,1014
26,1015
27,1016
28,1015
29,1013
30,1009
31,1001
32,1017
33,1018
34,1017
35,1015
36,1019
37,1018
38,1016
39,1012
40,1004
41,988
42,1020
43,1021
44,1022
45,1023
46,1024
47,1025
48,1026
49,1025
50,1023
51,1019
52,1011
53,1027
54,1028
55,1029
56,1030
57,1031
58,1030
59,1032
60,1033
61,1034
62,1035
63,1034
64,1032
65,1028
66,1020
67,1036
68,1035
69,1037
70,1038
71,1037
72,1039
73,1040
74,1039
75,1041
76,1040
77,1042
78,1043
79,1042
80,1044
81,1043
82,1041
83,1045
84,1046
85,1047
86,1048
87,1049
88,1048
89,1046
90,1042
91,1034
92,1050
93,1051
94,1052
95,1051
96,1053
97,1052
98,1054
99,1055
100,1056
