run,total
1,1001
2,1002
3,1003
4,1002
5,1000
6,1004
7,1003
8,1001
9,997
10,1005
11,1004
12,1002
13,998
14,990
15,974
16,942
17,1006
18,1005
19,1007
20,1006
21,1004
22,1000
23,1008
24,1009
25,1008
26,1006
27,1002
28,994
29,1010
30,1009
31,1011
32,1010
33,1012
34,1011
35,1009
36,1013
37,1012
38,1010
39,1006
40,1014
41,1013
42,1011
43,1015
44,1014
45,1016
46,1015
47,1017
48,1016
49,1018
50,1017
51,1015
52,1019
53,1020
54,1021
55,1022
56,1023
57,1022
58,1024
59,1025
60,1024
61,1022
62,1018
63,1026
64,1025
65,1027
66,1028
67,1027
68,1025
69,1029
70,1028
71,1026
72,1030
73,1031
74,1030
75,1028
76,1032
77,1033
78,1034
79,1035
80,1034
81,1036
82,1035
83,1033
84,1037
85,1036
86,1034
87,1038
88,1037
89,1035
90,1039
91,1040
92,1041
93,1042
94,1043
95,1044
96,1043
97,1045
98,1044
99,1046
100,1047
