run,total
1,1001
2,1000
3,998
4,994
5,1002
6,1003
7,1004
8,1005
9,1004
10,1006
11,1007
12,1006
13,1008
14,1009
15,1008
16,1006
17,1002
18,994
19,1010
20,1009
21,1011
22,1010
23,1008
24,1012
25,1011
26,1009
27,1005
28,1013
29,1012
30,1010
31,1014
32,1015
33,1014
34,1012
35,1008
36,1016
37,1017
38,1016
39,1014
40,1010
41,1018
42,1019
43,1020
44,1021
45,1022
46,1021
47,1023
48,1022
49,1024
50,1025
51,1024
52,1022
53,1026
54,1027
55,1028
56,1027
57,1025
58,1029
59,1028
60,1026
61,1030
62,1031
63,1030
64,1028
65,1024
66,1016
67,1032
68,1031
69,1029
70,1025
71,1033
72,1032
73,1030
74,1026
75,1034
76,1033
77,1031
78,1035
79,1036
80,1037
81,1036
82,1038
83,1037
84,1039
85,1038
86,1040
87,1039
88,1041
89,1042
90,1041
91,1043
92,1044
93,1043
94,1045
95,1044
96,1042
97,1038
98,1030
99,1014
100,1046
