run,total
1,999
2,997
3,1000
4,1002
5,1001
6,999
7,1002
8,1000
9,1003
10,1005
11,1004
12,1006
13,1007
14,1008
15,1007
16,1005
17,1008
18,1006
19,1009
20,1007
21,1004
22,1000
23,995
24,1001
25,1006
26,1010
27,1007
28,1003
29,998
30,992
31,985
32,993
33,1000
34,994
35,1001
36,1007
37,1012
38,1016
39,1013
40,1009
41,1004
42,1010
43,1005
44,999
45,1006
46,1000
47,1007
48,1013
49,1008
50,1002
51,1009
52,1015
53,1020
54,1024
55,1021
56,1017
57,1022
58,1018
59,1013
60,1007
61,1000
62,1008
63,1015
64,1021
65,1026
66,1030
67,1027
68,1023
69,1018
70,1012
71,1005
72,1013
73,1020
74,1026
75,1031
76,1035
77,1032
78,1028
79,1023
80,1017
81,1024
82,1030
83,1035
84,1031
85,1036
86,1040
87,1037
88,1033
89,1028
90,1034
91,1029
92,1023
93,1030
94,1024
95,1017
96,1025
97,1032
98,1026
99,1019
100,1011
101,1020
102,1028
103,1035
104,1029
105,1036
106,1030
107,1023
108,1015
109,1024
110,1032
111,1025
112,1017
113,1026
114,1018
115,1009
116,1019
117,1028
118,1036
119,1029
120,1021
121,1030
122,1022
123,1031
124,1023
125,1032
126,1040
127,1047
128,1041
129,1048
130,1042
131,1035
132,1027
133,1036
134,1028
135,1037
136,1029
137,1020
138,1030
139,1039
140,1047
141,1040
142,1048
143,1041
144,1049
145,1042
146,1050
147,1043
148,1051
149,1044
150,1036
151,1045
152,1037
153,1028
154,1018
155,1007
156,995
157,1008
158,996
159,1009
160,997
161,984
162,970
163,955
164,971
165,986
166,972
167,957
168,941
169,924
170,906
171,925
172,943
173,960
174,944
175,927
176,945
177,928
178,946
179,929
180,911
181,892
182,872
183,893
184,873
185,894
186,914
187,895
188,915
189,896
190,916
191,935
192,917
193,898
194,918
195,937
196,955
197,972
198,956
199,939
200,957
201,974
202,958
203,975
204,959
205,942
206,924
207,943
208,961
209,944
210,962
211,945
212,927
213,908
214,928
215,947
216,965
217,948
218,966
219,983
220,999
221,1014
222,1000
223,1015
224,1001
225,986
226,1002
227,987
228,971
229,988
230,972
231,955
232,973
233,990
234,974
235,957
236,975
237,958
238,940
239,959
240,941
241,922
242,942
243,923
244,903
245,882
246,860
247,883
248,905
249,884
250,862
251,839
252,815
253,840
254,864
255,841
256,817
257,792
258,766
259,739
260,767
261,740
262,712
263,741
264,769
265,742
266,714
267,743
268,771
269,744
270,772
271,745
272,717
273,746
274,718
275,689
276,719
277,748
278,776
279,749
280,721
281,692
282,722
283,693
284,663
285,632
286,600
287,567
288,601
289,634
290,666
291,697
292,727
293,698
294,668
295,699
296,729
297,700
298,730
299,759
300,787
