run,total
1,1001
2,1000
3,998
4,995
5,991
6,986
7,980
8,973
9,965
10,956
11,946
12,935
13,947
14,958
15,968
16,959
17,949
18,960
19,950
20,961
21,971
22,980
23,988
24,981
25,973
26,964
27,954
28,943
29,955
30,966
31,976
32,967
33,957
34,946
35,934
36,921
37,907
38,892
39,908
40,893
41,909
42,924
43,910
44,895
45,879
46,862
47,844
48,863
49,845
50,826
51,846
52,865
53,883
54,866
55,848
56,829
57,849
58,830
59,850
60,869
61,851
62,870
63,852
64,833
65,813
66,834
67,814
68,793
69,771
70,748
71,724
72,749
73,725
74,750
75,726
76,701
77,675
78,702
79,676
80,703
81,677
82,704
83,678
84,651
85,679
86,706
87,732
88,757
89,733
90,708
91,682
92,655
93,627
94,656
95,684
96,711
97,737
98,762
99,786
100,763
101,787
102,810
103,832
104,811
105,833
106,854
107,874
108,893
109,875
110,894
111,912
112,929
113,945
114,960
115,946
116,961
117,947
118,932
119,948
120,963
121,949
122,934
123,950
124,935
125,919
126,902
127,884
128,865
129,885
130,866
131,886
132,905
133,887
134,906
135,888
136,907
137,925
138,942
139,926
140,909
141,927
142,944
143,928
144,911
145,929
146,912
147,930
148,913
149,895
150,914
151,932
152,949
153,933
154,916
155,934
156,917
157,899
158,918
159,936
160,919
161,937
162,954
163,938
164,955
165,939
166,956
167,940
168,957
169,941
170,924
171,942
172,959
173,943
174,926
175,944
176,961
177,977
178,962
179,978
180,963
181,979
182,964
183,948
184,965
185,949
186,932
187,914
188,933
189,951
190,968
191,952
192,969
193,953
194,970
195,986
196,971
197,987
198,1002
199,1016
200,1003
201,989
202,974
203,958
204,941
205,923
206,904
207,884
208,905
209,885
210,906
211,886
212,907
213,927
214,946
215,928
216,909
217,929
218,910
219,890
220,869
221,891
222,912
223,932
224,951
225,933
226,952
227,970
228,987
229,1003
230,1018
231,1032
232,1045
233,1033
234,1046
235,1034
236,1021
237,1035
238,1022
239,1036
240,1023
241,1037
242,1024
243,1038
244,1025
245,1011
246,1026
247,1012
248,997
249,981
250,964
251,946
252,927
253,947
254,966
255,948
256,929
257,909
258,888
259,866
260,889
261,867
262,890
263,868
264,891
265,913
266,934
267,954
268,973
269,955
270,974
271,992
272,1009
273,1025
274,1010
275,994
276,977
277,959
278,940
279,960
280,979
281,961
282,942
283,962
284,943
285,963
286,982
