run,total
1,999
2,997
3,993
4,1001
5,1000
6,1002
7,1003
8,1002
9,1004
10,1003
11,1001
12,1005
13,1006
14,1007
15,1006
16,1004
17,1000
18,992
19,976
20,944
21,880
22,1008
23,1007
24,1005
25,1009
26,1008
27,1006
28,1010
29,1011
30,1010
31,1008
32,1004
33,1012
34,1013
35,1014
36,1015
37,1014
38,1012
39,1016
40,1017
41,1018
42,1019
43,1018
44,1020
45,1021
46,1020
47,1022
48,1021
49,1023
50,1022
51,1020
52,1016
53,1008
54,992
55,1024
56,1023
57,1021
58,1025
59,1026
60,1025
61,1027
62,1028
63,1027
64,1029
65,1030
66,1031
67,1030
68,1028
69,1032
70,1033
71,1032
72,1030
73,1034
74,1033
75,1031
76,1027
77,1019
78,1035
79,1034
80,1036
81,1035
82,1037
83,1036
84,1038
85,1037
86,1035
87,1031
88,1023
89,1007
90,975
91,911
92,783
93,1039
94,1040
95,1039
96,1037
97,1033
98,1025
99,1041
100,1040
101,1042
102,1043
103,1042
104,1044
105,1043
106,1045
107,1044
108,1046
109,1045
110,1043
111,1047
112,1048
113,1047
114,1049
115,1050
116,1049
117,1047
118,1051
119,1052
120,1053
121,1052
122,1054
123,1053
124,1055
125,1054
126,1052
127,1056
128,1057
129,1056
130,1058
131,1059
132,1060
133,1061
134,1060
135,1062
136,1061
137,1063
138,1064
139,1063
140,1065
141,1066
142,1065
143,1067
144,1068
145,1069
146,1070
147,1069
148,1071
149,1070
150,1068
151,1072
152,1073
153,1074
154,1075
155,1074
156,1076
157,1077
158,1078
159,1079
160,1078
161,1080
162,1081
163,1082
164,1083
165,1082
166,1080
167,1076
168,1084
169,1085
170,1084
171,1086
172,1087
173,1086
174,1088
175,1089
176,1090
177,1091
178,1092
179,1093
180,1092
181,1094
182,1093
183,1095
184,1094
185,1092
186,1096
187,1097
188,1098
189,1097
190,1095
191,1091
192,1083
193,1067
194,1099
195,1100
196,1099
197,1101
198,1102
199,1101
200,1103
201,1104
202,1105
203,1106
204,1105
205,1103
206,1099
207,1091
208,1075
209,1043
210,979
211,1107
212,1106
213,1104
214,1100
215,1092
216,1076
217,1044
218,1108
219,1107
220,1109
221,1110
222,1109
223,1107
224,1111
225,1110
226,1112
227,1113
228,1112
229,1110
230,1114
231,1113
232,1115
233,1116
234,1115
235,1113
236,1109
237,1101
238,1117
239,1118
240,1119
241,1120
242,1119
243,1117
244,1121
245,1120
246,1118
247,1122
248,1121
249,1123
250,1122
251,1124
252,1123
253,1125
254,1126
255,1125
256,1127
257,1126
258,1128
259,1127
260,1129
261,1128
262,1126
263,1130
264,1129
265,1127
266,1131
267,1132
268,1133
269,1132
270,1130
271,1126
272,1134
273,1133
