run,total
1,1001
2,1002
3,1001
4,999
5,1003
6,1002
7,1000
8,1004
9,1003
10,1001
11,997
12,1005
13,1004
14,1006
15,1005
16,1007
17,1008
18,1009
19,1008
20,1010
21,1011
22,1010
23,1008
24,1012
25,1013
26,1012
27,1010
28,1006
29,998
30,982
31,950
32,886
33,1014
34,1013
35,1011
36,1007
37,999
38,983
39,1015
40,1016
41,1017
42,1016
43,1018
44,1019
45,1018
46,1020
47,1019
48,1017
49,1013
50,1021
51,1020
52,1022
53,1021
54,1019
55,1023
56,1024
57,1025
58,1026
59,1027
60,1028
61,1027
62,1025
63,1021
64,1013
65,997
66,1029
67,1028
68,1026
69,1030
70,1031
71,1032
72,1031
73,1029
74,1033
75,1034
76,1035
77,1036
78,1035
79,1033
80,1037
81,1038
82,1039
83,1038
84,1036
85,1032
86,1040
87,1039
88,1037
89,1041
90,1040
91,1042
92,1041
93,1039
94,1043
95,1044
96,1043
97,1041
98,1045
99,1044
100,1046
101,1045
102,1047
103,1046
104,1044
105,1048
106,1049
107,1048
108,1050
109,1051
110,1052
111,1053
112,1052
113,1050
114,1054
115,1053
116,1051
117,1055
118,1056
119,1055
120,1053
121,1049
122,1041
123,1057
124,1056
125,1054
126,1058
127,1059
128,1060
129,1059
130,1061
131,1062
132,1063
133,1062
134,1064
135,1065
136,1064
137,1066
138,1065
139,1067
140,1068
141,1067
142,1069
143,1070
144,1071
145,1072
146,1073
147,1072
148,1070
149,1074
150,1073
151,1075
152,1076
153,1077
154,1078
155,1079
156,1078
157,1076
158,1072
159,1064
160,1080
161,1081
162,1082
163,1083
164,1082
165,1080
166,1084
167,1083
168,1081
169,1085
170,1086
171,1087
172,1086
173,1084
174,1088
175,1089
176,1090
177,1091
178,1092
179,1091
180,1089
181,1085
182,1077
183,1093
184,1094
185,1095
186,1096
187,1097
188,1096
189,1098
190,1097
191,1095
192,1099
193,1100
194,1101
195,1102
196,1101
197,1103
198,1102
199,1104
200,1105
201,1104
202,1102
203,1098
204,1106
205,1105
206,1103
207,1107
208,1108
209,1107
210,1105
211,1101
212,1093
213,1077
214,1045
215,981
216,853
217,597
218,1109
219,1108
220,1106
221,1110
222,1111
223,1110
224,1112
225,1111
226,1113
227,1112
228,1110
229,1114
230,1113
231,1111
232,1115
233,1114
234,1112
235,1116
236,1115
237,1117
238,1116
239,1114
240,1118
241,1117
242,1115
243,1111
244,1103
245,1119
246,1120
247,1119
248,1117
249,1113
250,1105
251,1089
252,1057
253,993
254,865
255,609
256,1121
257,1122
258,1121
259,1123
260,1122
261,1120
262,1124
263,1123
264,1125
265,1124
266,1126
267,1125
268,1127
269,1126
270,1128
271,1129
272,1130
273,1129
274,1127
275,1131
276,1130
277,1128
278,1132
279,1133
280,1134
281,1135
282,1134
283,1136
284,1137
285,1136
286,1138
287,1139
288,1140
289,1141
290,1142
291,1141
292,1139
293,1143
294,1144
295,1143
296,1145
297,1146
298,1147
299,1148
300,1147
301,1145
302,1141
303,1133
304,1117
305,1149
306,1148
307,1150
308,1151
309,1150
310,1152
311,1151
312,1149
313,1145
314,1137
315,1153
316,1152
317,1150
318,1146
319,1154
320,1155
321,1154
322,1156
323,1157
324,1156
325,1158
326,1159
327,1158
328,1160
329,1161
330,1162
331,1161
332,1163
333,1162
334,1164
335,1163
336,1161
337,1165
338,1164
339,1166
340,1165
341,1167
342,1166
343,1168
344,1167
345,1169
346,1170
347,1171
348,1170
349,1168
350,1164
351,1156
352,1172
353,1171
354,1173
355,1174
356,1173
357,1175
358,1174
359,1176
360,1177
361,1178
362,1179
363,1178
364,1180
365,1179
366,1177
367,1181
368,1180
369,1182
370,1181
371,1183
372,1184
373,1185
374,1184
375,1186
376,1187
377,1188
378,1189
379,1188
380,1190
381,1191
382,1190
383,1188
384,1192
385,1193
386,1192
387,1190
388,1194
389,1193
390,1191
391,1187
392,1195
393,1194
394,1192
395,1196
396,1195
397,1193
398,1189
399,1181
400,1197
401,1196
402,1198
403,1199
404,1200
405,1199
406,1197
407,1201
408,1200
409,1198
410,1194
411,1186
412,1170
413,1138
414,1074
415,946
416,1202
417,1203
418,1202
419,1204
420,1203
421,1205
422,1204
423,1206
424,1207
425,1206
426,1204
427,1208
428,1207
429,1209
430,1208
431,1206
432,1210
433,1209
434,1207
435,1203
436,1195
437,1179
438,1211
439,1212
440,1211
441,1213
442,1214
443,1215
444,1216
445,1215
446,1217
447,1216
448,1218
449,1219
450,1218
451,1216
452,1220
453,1219
454,1217
455,1221
456,1222
457,1221
458,1223
459,1222
460,1220
461,1224
462,1225
463,1224
464,1226
465,1225
466,1227
467,1226
468,1228
469,1227
470,1225
471,1229
472,1228
473,1230
474,1229
475,1227
476,1223
477,1231
478,1230
479,1232
480,1231
481,1233
482,1234
483,1233
484,1231
485,1235
486,1234
487,1236
488,1235
489,1233
490,1237
491,1236
492,1238
493,1239
494,1240
495,1241
496,1240
497,1242
498,1241
499,1243
500,1242
501,1240
502,1236
503,1244
504,1245
505,1246
506,1247
507,1246
508,1248
509,1247
510,1245
511,1249
512,1248
513,1250
514,1251
515,1250
516,1248
517,1252
518,1251
519,1253
520,1254
521,1255
522,1256
523,1255
524,1253
525,1257
526,1256
527,1254
528,1258
529,1259
530,1258
531,1256
532,1252
533,1260
534,1261
535,1260
536,1262
537,1261
538,1259
539,1263
540,1262
541,1260
542,1264
543,1265
544,1264
545,1262
546,1266
547,1265
548,1267
549,1268
550,1267
551,1265
552,1261
553,1253
554,1237
555,1205
556,1141
557,1269
558,1268
559,1270
560,1269
561,1271
562,1272
563,1271
564,1273
565,1272
566,1274
567,1275
568,1276
569,1275
570,1273
571,1277
572,1278
573,1277
574,1279
575,1280
576,1281
577,1280
578,1282
579,1283
580,1282
581,1284
582,1285
583,1284
584,1286
585,1285
586,1283
587,1279
588,1271
589,1255
590,1287
591,1288
592,1289
593,1288
594,1286
595,1290
596,1289
597,1287
