run,total
1,999
2,1001
3,1002
4,1003
5,1004
6,1003
7,1004
8,1003
9,1005
10,1004
11,1003
12,1001
13,1004
14,1005
15,1004
16,1006
17,1005
18,1004
19,1002
20,1005
21,1006
22,1005
23,1007
24,1008
25,1009
26,1008
27,1009
28,1010
29,1009
30,1011
31,1010
32,1009
33,1007
34,1010
35,1011
36,1010
37,1008
38,1011
39,1012
40,1013
41,1012
42,1010
43,1007
44,1012
45,1010
46,1007
47,1002
48,994
49,981
50,1002
51,994
52,981
53,960
54,926
55,871
56,960
57,926
58,981
59,1002
60,1010
61,1013
62,1014
63,1015
64,1016
65,1017
66,1018
67,1019
68,1020
69,1021
70,1022
71,1021
72,1023
73,1024
74,1025
75,1024
76,1025
77,1024
78,1022
79,1025
80,1026
81,1025
82,1027
83,1026
84,1027
85,1026
86,1024
87,1021
88,1016
89,1024
90,1027
91,1026
92,1024
93,1021
94,1016
95,1008
96,1021
97,1016
98,1024
99,1027
100,1028
101,1029
102,1028
103,1030
104,1031
105,1032
106,1031
107,1030
108,1032
109,1033
110,1034
111,1033
112,1034
113,1035
114,1034
115,1032
116,1035
117,1036
118,1035
119,1037
120,1036
121,1035
122,1033
123,1036
124,1037
125,1038
126,1039
127,1040
128,1041
129,1040
130,1042
131,1041
132,1042
133,1043
134,1044
135,1045
136,1044
137,1046
138,1045
139,1044
140,1042
141,1039
142,1044
143,1042
144,1039
145,1034
146,1026
147,1039
148,1044
149,1042
150,1045
151,1044
152,1042
153,1039
154,1034
155,1042
156,1039
157,1034
158,1042
159,1039
160,1034
161,1026
162,1013
163,1034
164,1026
165,1013
166,1034
167,1026
168,1013
169,992
170,1026
171,1013
172,1034
173,1042
174,1039
175,1034
176,1026
177,1013
178,992
179,1026
180,1039
181,1034
182,1026
183,1039
184,1044
185,1042
186,1039
187,1044
188,1046
189,1047
190,1046
191,1045
192,1043
193,1040
194,1045
195,1047
196,1048
197,1049
198,1048
199,1047
200,1049
201,1050
202,1049
203,1048
204,1050
205,1049
206,1050
207,1051
208,1050
209,1048
210,1051
211,1052
212,1051
213,1049
214,1052
215,1053
216,1054
217,1055
218,1054
219,1052
220,1055
221,1054
222,1056
223,1055
224,1054
225,1052
226,1049
227,1044
228,1036
229,1023
230,1044
231,1052
232,1049
233,1044
234,1036
235,1023
236,1044
237,1052
238,1049
239,1044
240,1052
241,1049
242,1054
243,1056
244,1057
245,1056
246,1057
247,1058
248,1059
249,1058
250,1056
251,1053
252,1058
253,1060
254,1059
255,1058
256,1056
257,1059
258,1060
259,1061
260,1062
261,1061
262,1063
263,1062
264,1061
265,1063
266,1062
267,1063
268,1062
269,1064
270,1063
271,1062
272,1064
273,1065
274,1066
275,1067
276,1066
277,1065
278,1063
279,1060
280,1055
281,1063
282,1066
283,1065
284,1067
285,1068
286,1067
287,1066
288,1068
289,1069
290,1068
291,1069
292,1070
293,1069
294,1067
295,1064
296,1059
297,1067
298,1070
299,1071
300,1070
301,1068
302,1071
303,1072
304,1073
305,1074
306,1075
307,1074
308,1076
309,1077
310,1078
311,1077
312,1076
313,1074
314,1077
315,1078
316,1077
317,1075
318,1078
319,1077
320,1075
321,1072
322,1077
323,1079
324,1080
325,1079
326,1080
327,1081
328,1080
329,1082
330,1081
331,1082
332,1083
333,1084
334,1083
335,1081
336,1078
337,1083
338,1081
339,1084
340,1085
341,1084
342,1082
343,1085
344,1084
345,1082
346,1085
347,1084
348,1086
349,1087
350,1088
351,1087
352,1088
353,1089
354,1088
355,1090
356,1091
357,1090
358,1091
359,1092
360,1093
361,1092
362,1094
363,1093
364,1094
365,1095
366,1096
367,1097
368,1096
369,1094
370,1097
371,1096
372,1098
373,1097
374,1096
375,1094
376,1091
377,1086
378,1094
379,1097
380,1096
381,1094
382,1097
383,1096
384,1094
385,1097
386,1096
387,1094
388,1097
389,1096
390,1098
391,1099
392,1100
393,1099
394,1098
395,1096
396,1093
397,1098
398,1096
399,1099
400,1098
401,1096
402,1099
403,1098
404,1100
405,1101
406,1102
407,1103
408,1104
409,1103
410,1102
411,1104
412,1103
413,1104
414,1103
415,1101
416,1098
417,1103
418,1105
419,1104
420,1103
421,1105
422,1104
423,1105
424,1106
425,1107
426,1106
427,1108
428,1107
429,1108
430,1107
431,1109
432,1110
433,1109
434,1108
435,1110
436,1111
437,1112
438,1113
439,1114
440,1113
441,1112
442,1110
443,1107
444,1102
445,1094
446,1081
447,1102
448,1094
449,1081
450,1060
451,1094
452,1081
453,1102
454,1110
455,1113
456,1114
457,1113
458,1111
459,1114
460,1113
461,1111
462,1108
463,1103
464,1111
465,1108
466,1103
467,1111
468,1108
469,1113
470,1115
471,1114
472,1113
473,1115
474,1116
475,1117
476,1118
477,1119
478,1120
479,1121
480,1120
481,1121
482,1120
483,1118
484,1115
485,1110
486,1118
487,1121
488,1122
489,1121
490,1123
491,1124
492,1125
493,1124
494,1125
495,1124
496,1122
497,1119
498,1124
499,1126
500,1125
501,1124
502,1126
503,1125
504,1124
505,1126
506,1125
507,1124
508,1122
509,1125
510,1126
511,1125
512,1127
513,1128
514,1129
515,1128
516,1129
517,1128
518,1130
519,1131
520,1130
521,1129
522,1127
523,1130
524,1129
525,1127
526,1130
527,1129
528,1131
529,1130
530,1131
531,1130
532,1132
533,1133
534,1132
535,1133
536,1132
537,1134
538,1135
539,1134
540,1133
541,1135
542,1136
543,1137
544,1136
545,1137
546,1138
547,1137
548,1135
549,1132
550,1137
551,1135
552,1138
553,1137
554,1135
555,1138
556,1139
557,1138
558,1136
559,1133
560,1128
561,1136
562,1133
563,1138
564,1136
565,1133
566,1138
567,1136
568,1133
569,1128
570,1120
571,1107
572,1086
573,1120
574,1107
575,1086
576,1120
577,1133
578,1138
