run,total
1,1001
2,946
3,857
4,713
5,946
6,857
7,713
8,480
9,857
10,1001
11,946
12,1035
13,1069
14,1056
15,1077
16,1069
17,1056
18,1077
19,1085
20,1082
21,1087
22,1085
23,1082
24,1077
25,1085
26,1088
27,1089
28,1090
29,1091
30,1090
31,1092
32,1093
33,1094
34,1093
35,1092
36,1090
37,1093
38,1092
39,1094
40,1093
41,1094
42,1095
43,1094
44,1092
45,1095
46,1096
47,1095
48,1097
49,1096
50,1097
51,1096
52,1094
53,1097
54,1096
55,1098
56,1097
57,1098
58,1097
59,1095
60,1092
61,1097
62,1095
63,1098
64,1097
65,1099
66,1098
67,1099
68,1100
69,1099
70,1101
71,1102
72,1101
73,1100
74,1102
75,1101
76,1100
77,1102
78,1101
79,1102
80,1103
81,1104
82,1105
83,1104
84,1102
85,1105
86,1104
87,1106
88,1107
89,1108
90,1107
91,1106
92,1108
93,1107
94,1106
95,1108
96,1107
97,1106
98,1108
99,1109
100,1108
101,1109
102,1110
103,1109
104,1107
105,1104
106,1099
107,1091
108,1104
109,1109
110,1107
111,1110
112,1109
113,1111
114,1110
115,1109
116,1107
117,1110
118,1109
119,1111
120,1110
121,1111
122,1110
123,1112
124,1111
125,1112
126,1113
127,1112
128,1114
129,1115
130,1116
131,1117
132,1118
133,1117
134,1116
135,1118
136,1117
137,1118
138,1117
139,1119
140,1120
141,1119
142,1118
143,1120
144,1121
145,1120
146,1119
147,1117
148,1120
149,1119
150,1117
151,1120
152,1119
153,1121
154,1122
155,1123
156,1124
157,1125
158,1126
159,1127
160,1126
161,1127
162,1128
163,1127
164,1125
165,1128
166,1127
167,1125
168,1128
169,1129
170,1130
171,1129
172,1127
173,1124
174,1119
175,1111
176,1098
177,1119
178,1127
179,1124
180,1129
181,1127
182,1124
183,1129
184,1127
185,1124
186,1129
187,1127
188,1124
189,1119
190,1127
191,1130
192,1131
193,1130
194,1128
195,1125
196,1130
197,1132
198,1133
199,1134
200,1133
201,1132
202,1134
203,1133
204,1132
205,1130
206,1127
207,1132
208,1130
209,1127
210,1132
211,1134
212,1135
213,1136
214,1135
215,1134
216,1132
217,1129
218,1124
219,1116
220,1103
221,1082
222,1116
223,1103
224,1124
225,1116
226,1103
227,1082
228,1048
229,993
230,1082
231,1048
232,993
233,1082
234,1116
235,1103
236,1124
237,1132
238,1129
239,1124
240,1116
241,1103
242,1124
243,1132
244,1129
245,1124
246,1132
247,1129
248,1134
249,1132
250,1135
251,1134
252,1132
253,1135
254,1136
255,1137
256,1136
257,1138
258,1137
259,1136
260,1134
261,1131
262,1136
263,1138
264,1139
265,1138
266,1137
267,1135
268,1132
269,1127
270,1119
271,1132
272,1137
273,1135
274,1138
275,1139
276,1140
277,1139
278,1137
279,1134
280,1129
281,1137
282,1134
283,1129
284,1137
285,1134
286,1139
287,1137
288,1134
289,1129
290,1137
291,1140
292,1141
293,1140
294,1142
295,1143
296,1142
297,1141
298,1143
299,1142
300,1143
301,1142
302,1144
303,1143
304,1142
305,1140
306,1143
307,1142
308,1140
309,1143
310,1142
311,1144
312,1143
313,1144
314,1145
315,1146
316,1145
317,1147
318,1148
319,1147
320,1148
321,1149
322,1148
323,1146
324,1143
325,1148
326,1146
327,1143
328,1148
329,1150
330,1151
331,1152
332,1153
333,1154
334,1153
335,1154
336,1153
337,1155
338,1156
339,1157
340,1158
341,1157
342,1156
343,1154
344,1157
345,1156
346,1154
347,1151
348,1146
349,1138
350,1125
351,1146
352,1138
353,1125
354,1104
355,1138
356,1125
357,1146
358,1138
359,1151
360,1156
361,1154
362,1151
363,1156
364,1158
365,1159
366,1160
367,1161
368,1160
369,1159
370,1157
371,1160
372,1159
373,1157
374,1160
375,1161
376,1160
377,1162
378,1161
379,1162
380,1163
381,1162
382,1164
383,1163
384,1164
385,1165
386,1166
387,1167
388,1166
389,1164
390,1161
391,1156
392,1148
393,1135
394,1156
395,1164
396,1167
397,1168
398,1167
399,1169
400,1170
401,1171
402,1172
403,1171
404,1170
405,1172
406,1173
407,1174
408,1175
409,1174
410,1175
411,1174
412,1176
413,1177
414,1176
415,1177
416,1176
417,1174
418,1171
419,1166
420,1158
421,1171
422,1176
423,1178
424,1179
425,1178
426,1177
427,1179
428,1180
429,1179
430,1180
431,1179
432,1181
433,1182
434,1183
435,1184
436,1183
437,1182
438,1180
439,1177
440,1172
441,1164
442,1177
443,1182
444,1180
445,1177
446,1172
447,1164
448,1177
449,1172
450,1180
451,1183
452,1184
453,1185
454,1184
455,1186
456,1187
457,1186
458,1187
459,1188
460,1189
461,1190
462,1189
463,1187
464,1184
465,1189
466,1187
467,1190
468,1191
469,1190
470,1192
471,1193
472,1194
473,1195
474,1194
475,1193
476,1191
477,1194
478,1193
479,1195
480,1196
481,1197
482,1196
483,1195
484,1193
485,1190
486,1195
487,1193
488,1196
489,1195
490,1193
491,1196
492,1195
493,1197
494,1196
495,1195
496,1197
497,1198
498,1199
499,1200
500,1199
501,1198
502,1196
503,1199
504,1200
505,1199
506,1197
507,1194
508,1189
509,1181
510,1168
511,1189
512,1181
513,1194
514,1199
515,1197
516,1200
517,1201
518,1200
519,1198
520,1201
521,1202
522,1203
523,1202
524,1204
525,1205
526,1204
527,1203
528,1201
529,1204
530,1205
531,1204
532,1202
533,1199
534,1204
535,1202
536,1199
537,1194
538,1202
539,1199
540,1194
541,1202
542,1199
543,1204
544,1206
545,1207
546,1208
547,1209
548,1208
549,1209
550,1210
551,1209
552,1207
553,1204
554,1199
555,1191
556,1178
557,1199
558,1207
559,1204
