run,total
1,1001
2,1000
3,998
4,995
5,999
6,1002
7,1004
8,1005
9,1004
10,1006
11,1007
12,1008
13,1007
14,1005
15,1008
16,1006
17,1009
18,1007
19,1004
20,1000
21,995
22,1001
23,1006
24,1010
25,1007
26,1011
27,1008
28,1004
29,1009
30,1005
31,1000
32,1006
33,1011
34,1015
35,1018
36,1016
37,1019
38,1017
39,1020
40,1022
41,1023
42,1024
43,1023
44,1025
45,1024
46,1026
47,1025
48,1027
49,1026
50,1024
51,1027
52,1025
53,1028
54,1030
55,1029
56,1027
57,1024
58,1020
59,1015
60,1021
61,1026
62,1030
63,1033
64,1035
65,1036
66,1035
67,1033
68,1030
69,1026
70,1031
71,1035
72,1032
73,1036
74,1039
75,1041
76,1040
77,1042
78,1043
79,1044
80,1043
81,1041
82,1044
83,1046
84,1047
85,1048
86,1047
87,1045
88,1048
89,1050
90,1049
91,1051
92,1050
93,1048
94,1051
95,1053
96,1054
97,1053
98,1055
99,1054
100,1052
