run,total
1,1001
2,999
3,998
4,997
5,996
6,995
7,996
8,994
9,993
10,994
11,996
12,992
13,993
14,991
15,992
16,994
17,990
18,991
19,993
20,989
21,988
22,987
23,986
24,985
25,986
26,984
27,983
28,984
29,986
30,990
31,998
32,982
33,981
34,980
35,979
36,978
37,979
38,977
39,976
40,977
41,979
42,983
43,975
44,974
45,975
46,977
47,981
48,973
49,974
50,972
51,973
52,971
53,972
54,974
55,978
56,986
57,970
58,969
59,968
60,967
61,966
62,967
63,965
64,966
65,964
66,965
67,963
68,964
69,962
70,963
71,961
72,960
73,961
74,963
75,967
76,959
77,960
78,958
79,957
80,956
81,955
82,956
83,954
84,953
85,954
86,956
87,952
88,951
89,950
90,949
91,948
92,949
93,947
94,948
95,946
96,945
97,946
98,948
99,952
100,944
101,945
102,947
103,943
104,942
105,943
106,941
107,940
108,941
109,943
110,939
111,938
112,939
113,937
114,938
115,936
116,935
117,934
118,933
119,932
120,931
121,932
122,930
123,929
124,930
125,928
126,929
127,927
128,928
129,926
130,925
131,926
132,924
133,925
134,927
135,931
136,923
137,924
138,922
139,921
140,920
141,919
142,920
143,922
144,918
145,919
146,921
147,917
148,916
149,915
150,916
151,918
152,922
153,930
154,914
155,915
156,917
157,913
158,914
159,916
160,912
161,913
162,911
163,912
164,914
165,910
166,911
167,913
168,909
169,908
170,909
171,907
172,908
173,906
174,905
175,904
176,905
177,903
178,904
179,906
180,902
181,901
182,902
183,900
184,901
185,903
186,899
187,900
188,898
189,899
190,897
191,896
192,897
193,895
194,894
195,895
196,893
197,894
198,896
199,900
200,908
201,892
202,891
203,892
204,890
205,891
206,893
207,897
208,905
209,889
210,890
211,888
212,889
213,891
214,887
215,888
216,890
217,886
218,887
219,889
220,885
221,886
222,884
223,885
224,883
225,882
226,881
227,880
228,879
229,878
230,879
231,877
232,876
233,875
234,876
235,878
236,874
237,873
238,872
239,873
240,875
241,871
242,872
243,870
244,871
245,873
246,877
247,885
248,869
249,870
250,872
251,868
252,867
253,866
254,867
255,869
256,865
257,866
258,864
259,863
260,862
261,861
262,860
263,861
264,859
265,858
266,857
267,856
268,855
269,856
270,854
271,853
272,852
273,851
274,852
275,850
276,849
277,850
278,848
279,849
280,847
281,848
282,850
283,846
284,845
285,844
286,845
287,843
288,842
289,841
290,840
291,839
292,840
293,838
294,839
295,837
296,836
297,835
298,834
299,835
300,837
301,841
302,849
303,833
304,832
305,831
306,830
307,831
308,829
309,828
310,827
311,828
312,830
313,834
314,842
315,826
316,825
317,824
318,825
319,823
320,822
321,823
322,825
323,821
324,822
325,820
326,819
327,820
328,818
329,817
330,818
331,816
332,815
333,816
334,818
335,822
336,830
337,846
338,878
339,814
340,813
341,814
342,812
343,811
344,810
345,809
346,808
347,809
348,811
349,807
350,808
351,810
352,814
353,822
354,806
355,807
356,809
357,805
358,804
359,805
360,807
361,803
362,804
363,806
364,810
365,818
366,834
367,802
368,801
369,802
370,800
371,799
372,800
373,798
374,797
375,796
376,795
377,796
378,798
379,794
380,795
381,797
382,801
383,809
384,793
385,794
386,796
387,800
388,808
