run,total
1,1001
2,1003
3,999
4,998
5,997
6,998
7,996
8,995
9,994
10,995
11,997
12,1001
13,993
14,994
15,992
16,991
17,990
18,991
19,993
20,997
21,989
22,988
23,989
24,987
25,988
26,990
27,986
28,985
29,986
30,984
31,983
32,984
33,986
34,990
35,998
36,982
37,983
38,981
39,980
40,979
41,978
42,979
43,981
44,985
45,993
46,1009
47,977
48,976
49,977
50,979
51,975
52,976
53,974
54,973
55,972
56,971
57,972
58,970
59,969
60,968
61,967
62,968
63,966
64,965
65,966
66,964
67,963
68,964
69,962
70,963
71,961
72,962
73,960
74,961
75,959
76,960
77,962
78,966
79,958
80,959
81,957
82,958
83,956
84,955
85,956
86,958
87,962
88,954
89,953
90,954
91,956
92,960
93,952
94,951
95,950
96,949
97,948
98,947
99,946
100,947
101,949
102,953
103,961
104,977
105,1009
106,945
107,946
108,948
109,952
110,944
111,943
112,944
113,942
114,941
115,940
116,939
117,938
118,939
119,937
120,936
121,937
122,935
123,936
124,934
125,933
126,934
127,932
128,933
129,935
130,931
131,930
132,931
133,933
134,937
135,929
136,928
137,927
138,928
139,926
140,927
141,929
142,925
143,926
144,924
145,923
146,924
147,926
148,930
149,938
150,922
151,923
152,925
153,929
154,937
155,921
156,922
157,924
158,920
159,919
160,920
161,922
162,926
163,918
164,917
165,918
166,920
167,916
168,917
169,919
170,915
171,914
172,913
173,912
174,911
175,912
176,910
177,909
178,908
179,909
180,907
181,908
182,906
183,907
184,905
185,906
186,904
187,903
188,902
189,903
190,905
191,909
192,917
193,901
194,900
195,901
196,903
197,907
198,915
199,931
200,963
201,899
202,900
203,902
204,898
205,899
206,901
207,905
208,897
209,896
210,895
211,894
212,893
213,892
214,891
215,892
216,894
217,898
218,890
219,891
220,893
221,889
222,888
223,887
224,886
225,887
226,885
227,886
228,884
229,885
230,883
231,882
232,881
233,880
234,881
235,883
236,879
237,880
238,882
239,878
240,877
241,876
242,877
243,879
244,883
245,875
246,874
247,873
248,872
249,873
250,875
251,871
252,870
253,869
254,868
255,867
256,866
257,867
258,869
259,865
260,864
261,863
262,864
263,862
264,863
265,865
266,861
267,862
268,864
269,868
270,876
271,892
272,924
273,860
274,859
275,858
276,859
277,857
278,858
279,856
280,857
281,855
282,854
283,853
284,852
285,853
286,851
287,852
288,854
289,850
290,851
291,853
292,857
293,849
294,850
295,848
296,847
297,846
298,847
299,845
300,846
301,848
302,844
303,843
304,842
305,843
306,845
307,849
308,841
309,842
310,844
311,848
312,840
313,841
314,839
315,840
316,838
317,839
318,841
319,845
320,837
321,836
322,837
323,839
324,835
325,834
326,833
327,832
328,833
329,831
330,830
331,829
332,828
333,829
334,827
335,828
336,830
337,834
338,826
339,825
340,824
341,825
342,827
343,831
344,823
345,824
346,822
347,821
348,820
349,821
350,823
351,819
352,820
353,818
354,819
355,817
356,818
357,816
358,817
359,815
360,816
361,818
362,822
363,814
364,815
365,813
366,814
367,812
368,811
369,810
370,811
371,809
372,808
373,807
374,808
375,806
376,807
377,809
378,805
379,806
380,808
381,804
382,803
383,804
384,806
385,810
386,818
387,802
388,801
389,800
390,801
391,803
392,807
393,815
394,831
395,799
396,800
397,798
398,797
399,798
400,796
401,795
402,794
403,793
404,794
405,792
406,791
407,790
408,791
409,789
410,788
411,787
412,786
413,785
414,786
415,788
416,784
417,785
418,783
419,784
420,782
421,783
422,781
423,780
424,781
425,779
426,778
427,779
428,781
429,785
430,793
431,809
432,777
433,778
434,780
435,776
436,775
437,776
438,774
439,775
440,773
441,772
442,773
443,775
444,779
445,787
446,771
447,770
448,771
449,773
450,777
451,769
452,768
453,767
454,768
455,770
456,766
457,767
458,769
459,765
460,766
461,768
462,764
463,765
464,767
465,763
466,764
467,762
468,761
469,760
470,761
471,759
472,758
473,759
474,757
475,758
476,760
477,756
478,755
479,754
480,753
481,752
482,753
483,755
484,759
485,751
486,750
487,749
488,748
489,749
490,751
491,755
492,763
493,779
494,811
495,875
496,747
497,746
498,747
499,745
500,744
501,743
502,744
503,742
504,743
505,741
506,742
507,740
508,741
509,739
510,740
511,742
512,746
513,738
514,737
515,738
516,740
517,744
518,752
519,768
520,736
521,735
522,736
523,734
524,735
525,733
526,734
527,736
528,732
529,733
530,731
531,732
532,734
533,730
534,729
535,730
536,728
537,729
538,731
539,727
540,728
541,726
542,725
543,724
544,725
545,723
546,722
547,723
548,721
549,722
550,720
551,719
552,720
553,722
554,726
555,718
556,717
557,718
558,716
559,717
560,719
561,715
562,716
563,714
564,713
565,714
566,712
567,711
568,712
569,710
570,711
571,709
572,710
573,708
574,709
575,707
576,708
577,706
578,707
579,709
580,705
581,706
582,704
583,703
584,704
585,706
586,702
587,703
588,705
589,701
590,700
591,701
592,703
593,699
594,698
595,697
596,698
597,700
598,696
599,695
600,696
601,694
602,693
603,692
604,691
605,690
606,691
607,689
608,688
609,689
610,687
611,686
612,687
613,689
614,693
615,685
616,684
617,685
618,687
619,691
620,683
621,682
622,683
623,681
624,680
625,679
626,680
627,682
628,686
629,678
630,677
631,676
632,677
633,679
634,683
635,675
636,676
637,674
638,673
639,672
640,673
641,675
642,671
643,670
644,669
645,668
646,667
647,668
648,670
649,666
650,667
651,665
652,664
653,663
654,662
655,661
656,662
657,660
658,659
659,658
660,659
661,661
662,665
663,673
664,689
665,657
666,656
667,655
668,656
669,658
670,654
671,655
672,653
673,654
674,656
675,652
676,651
677,650
678,651
679,653
680,657
681,649
682,650
683,648
684,647
685,648
686,646
687,647
688,649
689,645
690,644
691,643
692,642
693,641
694,642
695,644
696,648
697,640
698,639
699,638
700,639
701,641
702,645
703,653
704,637
705,636
706,637
707,639
708,635
709,634
710,633
711,632
712,633
713,631
714,630
715,629
716,628
717,629
718,627
719,628
720,626
721,625
722,626
723,628
724,624
725,625
726,623
727,622
728,623
729,621
730,620
731,619
732,620
733,618
734,617
735,618
736,620
737,624
738,616
739,615
740,616
741,618
742,614
743,613
744,614
745,616
746,620
747,628
748,644
749,612
750,611
751,610
752,611
753,609
754,608
755,607
756,606
757,607
758,605
759,604
760,603
761,604
762,606
763,610
764,602
765,603
766,601
767,600
768,599
769,598
770,599
771,601
772,597
773,596
774,597
775,599
776,603
777,611
778,595
779,594
780,593
781,594
782,596
783,592
784,591
785,592
786,594
787,598
788,606
789,622
790,654
791,718
792,846
793,590
794,589
795,590
796,592
797,596
798,588
799,587
800,588
801,586
802,585
803,586
804,584
805,583
806,584
807,582
808,581
809,582
810,580
811,579
812,580
813,578
814,579
815,577
816,576
817,577
818,575
819,576
820,578
821,582
822,590
823,606
824,638
825,574
826,573
827,572
828,571
829,570
830,569
831,568
832,569
833,567
834,566
835,567
836,565
837,564
838,563
839,562
840,563
841,561
842,560
843,559
844,560
845,558
846,559
847,557
848,556
849,555
850,556
851,558
852,562
853,570
854,586
855,554
856,553
857,552
858,551
859,552
860,554
861,550
862,551
863,549
864,548
865,547
866,546
867,547
868,549
869,545
870,544
871,543
872,544
873,542
874,543
875,545
876,549
877,541
878,540
879,539
880,538
881,539
882,537
883,538
884,536
885,535
886,536
887,538
888,542
889,550
890,534
891,535
892,533
893,534
894,532
895,531
896,530
897,531
898,533
899,529
900,530
901,532
902,536
903,544
904,528
905,529
906,531
907,535
908,543
909,559
910,527
911,526
912,527
913,525
914,526
915,524
916,523
917,524
918,526
919,522
920,523
921,525
922,521
923,520
924,521
925,523
926,527
927,519
928,518
929,517
930,518
931,516
932,515
933,516
934,518
935,522
936,514
937,513
938,512
939,513
940,511
941,510
942,509
943,508
944,509
945,511
946,515
947,507
948,506
949,505
950,504
951,503
952,504
953,502
954,503
955,501
956,502
957,504
958,508
959,516
960,532
961,500
962,499
963,500
964,498
965,497
966,498
967,496
968,497
969,499
970,495
971,494
972,493
973,492
974,491
975,492
976,494
977,498
978,506
979,522
980,490
981,489
982,490
983,488
984,489
985,487
986,486
987,487
988,485
989,484
990,485
991,487
992,483
993,484
994,486
995,490
996,482
997,481
998,480
999,479
1000,480
1001,482
1002,478
1003,479
1004,481
1005,477
1006,476
1007,475
1008,474
1009,475
1010,477
1011,481
1012,473
1013,474
1014,476
1015,480
1016,472
1017,471
1018,472
1019,474
1020,470
1021,471
1022,469
1023,468
1024,467
1025,468
1026,470
1027,466
1028,467
1029,469
1030,465
1031,464
1032,463
1033,462
1034,463
1035,465
1036,461
1037,460
1038,459
1039,458
1040,459
1041,457
1042,456
1043,455
1044,454
1045,455
1046,457
1047,453
1048,454
1049,452
1050,453
1051,455
1052,451
1053,450
1054,451
1055,453
1056,457
1057,465
1058,481
1059,449
1060,448
1061,447
1062,446
1063,445
1064,444
1065,443
1066,442
1067,441
1068,440
1069,439
1070,438
1071,437
1072,436
1073,435
1074,436
1075,434
1076,433
1077,432
1078,431
1079,430
1080,429
1081,428
1082,427
1083,428
1084,430
1085,426
1086,425
1087,426
1088,424
1089,425
1090,423
1091,424
1092,426
1093,422
1094,423
1095,421
1096,420
1097,419
1098,418
1099,419
1100,417
1101,416
1102,415
1103,414
1104,413
1105,414
1106,416
1107,420
1108,428
1109,444
1110,476
1111,412
1112,411
1113,410
1114,411
1115,413
1116,409
1117,408
1118,409
1119,411
1120,407
1121,406
1122,407
1123,405
1124,404
1125,405
1126,407
1127,403
1128,404
1129,406
1130,402
1131,403
1132,401
1133,400
1134,399
1135,398
1136,397
1137,396
1138,397
1139,399
1140,395
1141,396
1142,394
1143,393
1144,392
1145,393
1146,391
1147,390
1148,389
1149,390
1150,392
1151,388
1152,389
1153,387
1154,386
1155,387
1156,385
1157,384
1158,385
1159,383
1160,384
1161,386
1162,390
1163,382
1164,383
1165,381
1166,382
1167,384
1168,380
1169,381
1170,383
1171,379
1172,378
1173,377
1174,378
1175,376
1176,377
1177,375
1178,376
1179,374
1180,373
1181,372
1182,371
1183,372
1184,374
1185,370
1186,371
1187,373
1188,377
1189,369
1190,368
1191,369
1192,371
1193,367
1194,368
1195,370
1196,366
1197,367
1198,365
1199,366
1200,368
1201,364
1202,365
1203,363
1204,362
1205,361
1206,360
1207,361
1208,359
1209,358
1210,357
1211,358
1212,356
1213,355
1214,356
1215,354
1216,355
1217,353
1218,352
1219,353
1220,351
1221,352
1222,350
1223,351
1224,349
1225,350
1226,352
1227,356
1228,348
1229,349
1230,351
1231,355
1232,347
1233,348
1234,350
1235,354
1236,362
1237,378
1238,346
1239,347
1240,349
1241,345
1242,346
1243,344
1244,343
1245,342
1246,343
1247,341
1248,342
1249,340
1250,341
1251,343
1252,347
1253,355
1254,339
1255,338
1256,337
1257,336
1258,337
1259,339
1260,343
1261,335
1262,336
1263,334
1264,333
1265,332
1266,331
1267,330
1268,331
1269,329
1270,330
1271,332
1272,336
1273,344
1274,360
1275,392
1276,328
1277,327
1278,328
1279,326
1280,327
1281,325
1282,324
1283,325
1284,327
1285,331
1286,323
1287,324
1288,326
1289,330
1290,322
1291,323
1292,325
1293,329
1294,321
1295,320
1296,319
1297,320
1298,322
1299,326
1300,318
1301,317
1302,316
1303,315
1304,316
1305,318
1306,322
1307,330
1308,346
1309,378
1310,442
1311,570
1312,314
1313,315
1314,317
1315,313
1316,312
1317,311
1318,310
1319,311
1320,313
1321,309
1322,310
1323,312
1324,308
1325,309
1326,307
1327,306
1328,305
1329,304
1330,303
1331,304
1332,306
1333,302
1334,301
1335,300
1336,299
1337,300
1338,298
1339,297
1340,296
1341,295
1342,296
1343,298
1344,302
1345,310
1346,326
1347,294
1348,293
1349,292
1350,293
1351,295
1352,299
1353,291
1354,292
1355,290
1356,289
1357,288
1358,287
1359,286
1360,287
1361,285
1362,284
1363,285
1364,283
1365,284
1366,282
1367,281
1368,280
1369,279
1370,280
1371,282
1372,286
1373,278
1374,277
1375,278
1376,280
1377,276
1378,275
1379,274
1380,273
1381,272
1382,273
1383,275
1384,271
1385,272
1386,274
1387,270
1388,271
1389,269
1390,268
1391,269
1392,267
1393,268
1394,270
1395,274
1396,282
1397,266
1398,267
1399,269
1400,265
1401,266
1402,264
1403,263
1404,264
1405,262
1406,261
1407,260
1408,259
1409,260
1410,258
1411,259
1412,257
1413,256
1414,257
1415,255
1416,254
1417,255
1418,257
1419,261
1420,253
1421,252
1422,253
1423,255
1424,259
1425,267
1426,251
1427,250
1428,249
1429,248
1430,247
1431,248
1432,246
1433,245
1434,244
1435,245
1436,247
1437,251
1438,243
1439,244
1440,242
1441,243
1442,245
1443,249
1444,257
1445,273
1446,305
1447,369
1448,497
1449,241
1450,240
1451,239
1452,238
1453,237
1454,236
1455,235
1456,236
1457,238
1458,234
1459,235
1460,237
1461,241
1462,249
1463,265
1464,233
1465,232
1466,231
1467,232
1468,230
1469,231
1470,229
1471,230
1472,228
1473,229
1474,227
1475,226
1476,227
1477,225
1478,224
1479,223
1480,224
1481,222
1482,221
1483,222
1484,224
1485,228
1486,220
1487,221
1488,219
1489,218
1490,219
1491,221
1492,217
1493,216
1494,217
1495,219
1496,223
1497,215
1498,214
1499,213
1500,212
1501,213
1502,215
1503,211
1504,212
1505,210
1506,211
1507,213
1508,217
1509,209
1510,208
1511,209
1512,207
1513,206
1514,205
1515,206
1516,208
1517,212
1518,204
1519,203
1520,204
1521,206
1522,202
1523,203
1524,201
1525,200
1526,201
1527,203
1528,207
1529,199
1530,198
1531,199
1532,201
1533,197
1534,198
1535,196
1536,195
1537,196
1538,194
1539,193
1540,194
1541,192
1542,193
1543,195
1544,199
1545,191
1546,190
1547,189
1548,190
1549,188
1550,189
1551,187
1552,188
1553,190
1554,194
1555,186
1556,187
1557,189
1558,185
1559,184
1560,185
1561,183
1562,182
1563,183
1564,185
1565,181
1566,182
1567,184
1568,180
1569,181
1570,179
1571,180
1572,182
1573,178
1574,177
1575,176
1576,177
1577,175
1578,174
1579,175
1580,173
1581,172
1582,173
1583,171
1584,172
1585,174
1586,178
1587,186
1588,202
1589,234
1590,298
1591,426
1592,170
1593,171
1594,173
1595,177
1596,169
1597,170
1598,168
1599,167
1600,168
1601,166
1602,167
1603,165
1604,164
1605,163
1606,162
1607,161
1608,162
1609,164
1610,160
1611,159
1612,158
1613,157
1614,156
1615,157
1616,159
1617,155
1618,156
1619,158
1620,162
1621,154
1622,153
1623,154
1624,152
1625,151
1626,152
1627,150
1628,151
1629,149
1630,148
1631,147
1632,146
1633,147
1634,149
1635,145
1636,144
1637,143
1638,144
1639,142
1640,141
1641,140
1642,139
1643,140
1644,138
1645,137
1646,138
1647,140
1648,144
1649,136
1650,135
1651,136
1652,134
1653,133
1654,132
1655,133
1656,135
1657,131
1658,132
1659,130
1660,131
1661,129
1662,128
1663,127
1664,126
1665,127
1666,129
1667,125
1668,124
1669,123
1670,122
1671,121
1672,122
1673,124
1674,128
1675,136
1676,120
1677,119
1678,120
1679,118
1680,117
1681,116
1682,117
1683,119
1684,123
1685,115
1686,116
1687,114
1688,113
1689,112
1690,111
1691,110
1692,111
1693,109
1694,108
1695,107
1696,106
1697,105
1698,104
1699,103
1700,102
1701,103
1702,101
1703,102
1704,100
1705,99
1706,98
1707,99
1708,101
1709,105
1710,97
1711,98
1712,96
1713,97
1714,95
1715,96
1716,98
1717,94
1718,95
1719,97
1720,93
1721,92
1722,93
1723,95
1724,91
1725,90
1726,89
1727,88
1728,87
1729,88
1730,90
1731,94
1732,86
1733,87
1734,85
1735,84
1736,85
1737,83
1738,82
1739,83
1740,81
1741,82
1742,84
1743,80
1744,79
1745,80
1746,78
1747,77
1748,76
1749,75
1750,74
1751,73
1752,72
1753,73
1754,75
1755,71
1756,70
1757,69
1758,68
1759,67
1760,66
1761,67
1762,65
1763,64
1764,63
1765,62
1766,61
1767,62
1768,60
1769,59
1770,60
1771,62
1772,58
1773,59
1774,61
1775,65
1776,57
1777,56
1778,55
1779,56
1780,54
1781,55
1782,57
1783,61
1784,53
1785,52
1786,51
1787,50
1788,49
1789,48
1790,47
1791,48
1792,46
1793,47
1794,49
1795,45
1796,44
1797,43
1798,44
1799,42
1800,43
1801,45
1802,49
1803,57
1804,41
1805,40
1806,41
1807,39
1808,40
1809,42
1810,38
1811,39
1812,41
1813,45
1814,37
1815,36
1816,37
1817,39
1818,43
1819,35
1820,36
1821,34
1822,33
1823,34
1824,32
1825,31
1826,30
1827,29
1828,30
1829,32
1830,28
1831,27
1832,26
1833,25
1834,24
1835,25
1836,23
1837,22
1838,23
1839,21
1840,20
1841,21
1842,19
1843,18
1844,17
1845,16
1846,17
1847,15
1848,16
1849,18
1850,14
1851,13
1852,12
1853,11
1854,10
1855,11
1856,9
1857,10
1858,12
1859,16
1860,24
1861,40
1862,8
1863,9
1864,11
1865,7
1866,8
1867,6
1868,5
1869,4
1870,3
1871,4
1872,6
1873,2
1874,3
1875,5
1876,9
1877,17
1878,1
1879,2
1880,4
1881,0
1882,-1
1883,0
1884,2
1885,-2
1886,-3
1887,-2
1888,0
1889,4
1890,12
1891,-4
1892,-3
1893,-1
1894,3
1895,-5
1896,-4
1897,-2
1898,2
1899,10
1900,-6
1901,-5
1902,-3
1903,-7
1904,-6
1905,-8
1906,-7
1907,-5
1908,-1
1909,7
1910,-9
1911,-10
1912,-11
1913,-10
1914,-12
1915,-11
1916,-9
1917,-5
1918,3
1919,-13
1920,-12
1921,-10
1922,-14
1923,-15
1924,-14
1925,-12
1926,-16
1927,-15
1928,-17
1929,-18
1930,-19
1931,-18
1932,-16
1933,-20
1934,-19
1935,-21
1936,-20
1937,-18
1938,-14
1939,-22
1940,-23
1941,-22
1942,-20
1943,-16
1944,-8
1945,8
1946,40
1947,104
1948,-24
1949,-23
1950,-21
1951,-25
1952,-26
1953,-25
1954,-23
1955,-27
1956,-26
1957,-24
1958,-28
1959,-29
1960,-30
1961,-31
1962,-32
1963,-31
1964,-29
1965,-25
1966,-33
1967,-34
1968,-33
1969,-35
1970,-36
1971,-35
1972,-33
1973,-37
1974,-38
1975,-39
1976,-40
1977,-39
1978,-41
1979,-42
1980,-43
1981,-44
1982,-45
1983,-46
1984,-45
1985,-47
1986,-46
1987,-44
1988,-40
1989,-48
1990,-47
1991,-45
1992,-49
1993,-50
1994,-49
1995,-47
1996,-43
1997,-51
1998,-50
1999,-48
2000,-44
2001,-52
2002,-51
2003,-49
2004,-53
2005,-52
2006,-50
2007,-46
2008,-54
2009,-53
2010,-55
2011,-54
2012,-56
2013,-57
2014,-58
2015,-57
2016,-59
2017,-60
2018,-59
2019,-57
2020,-53
2021,-61
2022,-60
2023,-58
2024,-62
2025,-63
2026,-62
2027,-64
2028,-63
2029,-61
2030,-57
2031,-49
2032,-33
2033,-1
2034,63
2035,191
2036,447
2037,-65
2038,-64
2039,-62
2040,-58
2041,-66
2042,-65
2043,-67
2044,-68
2045,-69
2046,-68
2047,-66
2048,-62
2049,-70
2050,-71
2051,-70
2052,-72
2053,-73
2054,-74
2055,-75
2056,-74
2057,-72
2058,-76
2059,-77
2060,-78
2061,-79
2062,-78
2063,-80
2064,-81
2065,-82
2066,-83
2067,-84
2068,-83
2069,-85
2070,-84
2071,-86
2072,-85
2073,-83
2074,-79
2075,-87
2076,-88
2077,-87
2078,-85
2079,-89
2080,-90
2081,-91
2082,-92
2083,-93
2084,-92
2085,-94
2086,-95
2087,-96
2088,-95
2089,-93
2090,-89
2091,-81
2092,-65
2093,-33
2094,-97
2095,-98
2096,-99
2097,-98
2098,-96
2099,-92
2100,-84
2101,-100
2102,-99
2103,-101
2104,-102
2105,-103
2106,-104
2107,-103
2108,-101
2109,-97
2110,-105
2111,-104
2112,-106
2113,-107
2114,-108
2115,-107
2116,-105
2117,-109
2118,-110
2119,-111
2120,-110
2121,-108
2122,-112
2123,-111
2124,-113
2125,-112
2126,-110
2127,-114
2128,-115
2129,-114
2130,-112
2131,-116
2132,-117
2133,-116
2134,-118
2135,-117
2136,-115
2137,-111
2138,-119
2139,-118
2140,-116
2141,-120
2142,-119
2143,-117
2144,-121
2145,-122
2146,-121
2147,-119
2148,-115
2149,-123
2150,-124
2151,-125
2152,-124
2153,-126
2154,-127
2155,-126
2156,-124
2157,-128
2158,-127
2159,-129
2160,-130
2161,-131
2162,-130
2163,-128
2164,-132
2165,-131
2166,-133
2167,-132
2168,-130
2169,-134
2170,-133
2171,-135
2172,-136
2173,-137
2174,-138
2175,-139
2176,-140
2177,-139
2178,-141
2179,-142
2180,-143
2181,-144
2182,-145
2183,-144
2184,-142
2185,-138
2186,-146
2187,-145
2188,-147
2189,-146
2190,-148
2191,-147
2192,-145
2193,-149
2194,-150
2195,-151
2196,-152
2197,-153
2198,-152
2199,-150
2200,-154
2201,-155
2202,-156
2203,-155
2204,-157
2205,-156
2206,-158
2207,-157
2208,-159
2209,-158
2210,-156
2211,-160
2212,-161
2213,-162
2214,-163
2215,-162
2216,-160
2217,-164
2218,-163
2219,-165
2220,-166
2221,-165
2222,-163
2223,-167
2224,-168
2225,-169
2226,-168
2227,-170
2228,-171
2229,-172
2230,-171
2231,-169
2232,-173
2233,-174
2234,-175
2235,-176
2236,-177
2237,-176
2238,-178
2239,-179
2240,-178
2241,-176
2242,-172
2243,-180
2244,-179
2245,-177
2246,-173
2247,-181
2248,-180
2249,-182
2250,-183
2251,-182
2252,-184
2253,-185
2254,-186
2255,-187
2256,-188
2257,-187
2258,-185
2259,-181
2260,-189
2261,-190
2262,-189
2263,-191
2264,-192
2265,-193
2266,-194
2267,-193
2268,-191
2269,-187
2270,-179
2271,-163
2272,-131
2273,-195
2274,-194
2275,-192
2276,-196
2277,-197
2278,-198
2279,-199
2280,-198
2281,-200
2282,-199
2283,-201
2284,-200
2285,-202
2286,-201
2287,-199
2288,-203
2289,-202
2290,-204
2291,-203
2292,-201
2293,-205
2294,-204
2295,-206
2296,-205
2297,-203
2298,-199
2299,-191
2300,-175
2301,-207
2302,-206
2303,-204
2304,-208
2305,-209
2306,-210
2307,-211
2308,-212
2309,-211
2310,-209
2311,-213
2312,-214
2313,-215
2314,-216
2315,-217
2316,-218
2317,-217
2318,-215
2319,-211
2320,-203
2321,-219
2322,-220
2323,-219
2324,-217
2325,-213
2326,-205
2327,-221
2328,-222
2329,-223
2330,-224
2331,-223
2332,-221
2333,-217
2334,-209
2335,-225
2336,-224
2337,-226
2338,-227
2339,-228
2340,-229
2341,-228
2342,-230
2343,-229
2344,-231
2345,-232
2346,-231
2347,-229
2348,-233
2349,-232
2350,-230
2351,-226
2352,-218
2353,-234
2354,-233
2355,-231
2356,-227
2357,-235
2358,-236
2359,-235
2360,-233
2361,-229
2362,-237
2363,-238
2364,-237
2365,-239
2366,-238
2367,-236
2368,-240
2369,-241
2370,-240
2371,-242
2372,-243
2373,-242
2374,-244
2375,-245
2376,-246
2377,-247
2378,-248
2379,-247
2380,-245
2381,-249
2382,-250
2383,-249
2384,-247
2385,-251
2386,-252
2387,-251
2388,-249
2389,-245
2390,-253
2391,-252
2392,-250
2393,-246
2394,-238
2395,-222
2396,-254
2397,-255
2398,-254
2399,-256
2400,-257
2401,-258
2402,-259
2403,-260
2404,-259
2405,-257
2406,-253
2407,-261
2408,-262
2409,-261
2410,-259
2411,-263
2412,-264
2413,-265
2414,-266
2415,-267
2416,-266
2417,-264
2418,-268
2419,-269
2420,-268
2421,-270
2422,-269
2423,-271
2424,-272
2425,-273
2426,-272
2427,-274
2428,-273
2429,-271
2430,-275
2431,-274
2432,-272
2433,-268
2434,-276
2435,-275
2436,-277
2437,-278
2438,-277
2439,-275
2440,-279
2441,-280
2442,-281
2443,-280
2444,-282
2445,-281
2446,-279
2447,-283
2448,-284
2449,-283
2450,-281
2451,-277
2452,-285
2453,-286
2454,-287
2455,-288
2456,-289
2457,-288
2458,-290
