run,total
1,900
2,800
3,700
4,600
5,500
6,540
7,580
8,620
9,520
10,560
11,610
12,510
13,410
14,450
15,500
16,540
17,580
18,620
19,660
20,560
21,460
22,500
23,540
24,580
25,480
26,380
27,280
28,320
29,370
30,410
31,460
32,510
33,550
34,590
35,490
36,530
37,570
38,610
39,650
40,550
41,590
42,490
43,530
44,580
45,480
46,380
47,280
48,330
49,230
50,270
51,350
52,400
53,440
54,340
55,380
56,280
57,320
58,370
59,410
60,310
61,360
62,410
63,450
64,490
65,540
66,580
67,480
68,380
69,430
70,510
71,550
72,590
73,490
74,390
75,290
76,340
77,240
78,280
79,330
80,230
81,280
82,360
83,400
84,440
85,480
86,530
87,430
88,470
89,510
90,410
91,310
92,210
93,250
94,290
95,190
96,230
97,130
98,170
99,210
100,250
101,290
102,340
103,390
104,430
105,480
106,380
107,420
108,460
109,360
110,260
111,300
112,340
113,240
114,280
115,180
116,80
117,120
118,160
119,200
120,240
121,290
122,330
123,230
124,270
125,320
126,360
127,260
128,310
129,350
130,400
131,440
132,480
133,520
134,560
135,460
136,510
137,550
138,450
139,490
140,530
141,570
142,610
143,510
144,560
145,610
146,690
147,740
148,640
149,680
150,720
151,770
152,810
153,710
154,750
155,800
156,840
157,880
158,920
159,960
160,1000
161,900
162,940
163,980
164,1030
165,930
166,980
167,1020
168,920
169,820
170,900
171,940
172,990
173,1030
174,1080
175,1120
176,1170
177,1220
178,1260
179,1160
180,1060
181,960
182,860
183,910
184,810
185,710
186,750
187,790
188,830
189,730
190,630
191,680
192,720
193,760
194,660
195,560
196,610
197,650
198,690
199,590
200,630
201,530
202,570
203,470
204,520
205,560
206,600
207,650
208,690
209,590
210,630
211,670
212,720
213,620
214,520
215,420
216,460
217,360
218,400
219,300
220,350
221,390
222,470
223,510
224,410
225,450
226,350
227,250
228,290
229,190
230,230
231,270
232,170
233,70
234,110
235,150
236,190
237,230
238,280
239,320
240,360
241,260
242,300
243,200
244,250
245,300
246,340
247,240
248,280
249,320
250,360
251,400
252,440
253,480
254,530
255,430
256,330
257,230
258,270
259,170
260,210
261,250
262,290
263,330
264,370
265,420
266,320
267,220
268,120
269,160
270,240
271,290
272,190
273,230
274,130
275,30
276,70
277,-30
278,-130
279,-230
280,-180
281,-130
282,-230
283,-330
284,-290
285,-240
286,-190
287,-150
288,-250
289,-170
290,-130
291,-230
292,-180
293,-280
294,-240
295,-190
296,-290
297,-390
298,-350
299,-310
300,-270
301,-370
302,-470
303,-430
304,-530
305,-490
306,-590
307,-690
308,-640
309,-740
310,-700
311,-660
312,-620
313,-580
314,-540
315,-500
316,-600
317,-550
318,-470
319,-390
320,-350
321,-450
322,-410
323,-370
324,-470
325,-430
326,-530
327,-490
328,-590
329,-540
330,-490
331,-450
332,-550
333,-510
334,-470
335,-430
336,-390
337,-350
338,-450
339,-410
340,-510
341,-610
342,-710
343,-810
344,-910
345,-870
346,-970
347,-930
348,-880
349,-800
350,-900
351,-1000
352,-1100
353,-1060
354,-1010
355,-1110
356,-1070
357,-1030
358,-1130
359,-1080
360,-1040
361,-1140
362,-1090
363,-1190
364,-1290
365,-1240
366,-1200
367,-1120
368,-1220
369,-1180
370,-1130
371,-1050
372,-1150
373,-1110
374,-1070
375,-1170
376,-1270
377,-1230
378,-1190
379,-1290
380,-1250
381,-1200
382,-1160
383,-1120
384,-1080
385,-1180
386,-1140
387,-1100
388,-1050
389,-1150
390,-1100
391,-1060
392,-1160
393,-1120
394,-1080
395,-1040
396,-1000
397,-950
398,-1050
399,-1010
400,-1110
401,-1210
402,-1160
403,-1120
404,-1080
405,-1180
406,-1280
407,-1230
408,-1150
409,-1100
410,-1060
411,-1010
412,-1110
413,-1060
414,-1020
415,-970
416,-930
417,-890
418,-990
419,-950
420,-910
421,-870
422,-970
423,-930
424,-890
425,-850
426,-950
427,-910
428,-870
429,-970
430,-930
431,-850
432,-810
433,-770
434,-730
435,-690
436,-790
437,-750
438,-700
439,-660
440,-620
441,-580
442,-680
443,-780
444,-880
445,-840
446,-800
447,-750
448,-710
449,-810
450,-770
451,-730
452,-690
453,-640
454,-600
455,-700
456,-650
457,-610
458,-570
459,-520
460,-470
461,-570
462,-670
463,-630
464,-730
465,-690
466,-650
467,-600
468,-560
469,-660
470,-620
471,-580
472,-540
473,-500
474,-450
475,-370
476,-470
477,-420
478,-520
479,-480
480,-580
481,-540
482,-490
483,-450
484,-400
485,-350
486,-300
487,-400
488,-360
489,-320
490,-280
491,-240
492,-200
493,-160
494,-120
495,-70
496,-170
497,-120
498,-220
499,-320
500,-420
501,-380
502,-340
503,-440
504,-400
505,-350
506,-450
507,-550
508,-650
509,-610
510,-570
511,-530
512,-480
513,-430
514,-390
515,-350
516,-310
517,-270
518,-370
519,-320
520,-420
521,-380
522,-480
523,-580
524,-540
525,-640
526,-600
527,-560
528,-520
529,-440
530,-400
531,-360
532,-320
533,-420
534,-370
535,-330
536,-430
537,-390
538,-340
539,-300
540,-260
541,-220
542,-170
543,-270
544,-220
545,-180
546,-280
547,-380
548,-480
549,-580
550,-680
551,-640
552,-600
553,-700
554,-800
555,-750
556,-710
557,-810
558,-770
559,-730
560,-690
561,-650
562,-610
563,-560
564,-520
565,-470
566,-420
567,-520
568,-470
569,-570
570,-530
571,-630
572,-590
573,-540
574,-500
575,-460
576,-560
577,-520
578,-620
579,-570
580,-530
581,-630
582,-730
583,-680
584,-780
585,-880
586,-840
587,-940
588,-1040
589,-1000
590,-1100
591,-1200
592,-1160
593,-1260
594,-1220
595,-1180
596,-1130
597,-1080
598,-1180
599,-1140
600,-1240
601,-1200
602,-1300
603,-1260
604,-1210
605,-1160
606,-1120
607,-1080
608,-1040
609,-990
610,-1090
611,-1190
612,-1150
613,-1250
614,-1210
615,-1310
616,-1410
617,-1510
618,-1460
619,-1420
620,-1520
621,-1480
622,-1580
623,-1540
624,-1500
625,-1460
626,-1560
627,-1510
628,-1470
629,-1570
630,-1520
631,-1480
632,-1440
633,-1540
634,-1500
635,-1460
636,-1410
637,-1510
638,-1460
639,-1420
640,-1520
641,-1470
642,-1570
643,-1530
644,-1480
645,-1440
646,-1540
647,-1500
648,-1460
649,-1420
650,-1380
651,-1330
652,-1290
653,-1250
654,-1210
655,-1310
656,-1270
657,-1370
658,-1320
659,-1240
660,-1200
661,-1160
662,-1260
663,-1360
664,-1460
665,-1420
666,-1520
667,-1480
668,-1440
669,-1390
670,-1490
671,-1410
672,-1510
673,-1610
674,-1570
675,-1670
676,-1770
677,-1870
678,-1970
679,-1930
680,-1880
681,-1800
682,-1760
683,-1720
684,-1670
685,-1620
686,-1580
687,-1540
688,-1640
689,-1740
690,-1700
691,-1650
692,-1610
693,-1570
694,-1520
695,-1480
696,-1440
697,-1540
698,-1500
699,-1450
700,-1400
701,-1500
702,-1600
703,-1700
704,-1800
705,-1760
706,-1710
