run,total
1,1001
2,1002
3,1001
4,1000
5,998
6,1001
7,1002
8,1003
9,1002
10,1000
11,1003
12,1002
13,1000
14,1003
15,1002
16,1000
17,997
18,992
19,1000
20,997
21,992
22,1000
23,997
24,992
25,984
26,971
27,992
28,1000
29,997
30,1002
31,1004
32,1003
33,1002
34,1000
35,997
36,1002
37,1004
38,1003
39,1002
40,1004
41,1003
42,1004
43,1003
44,1005
45,1006
46,1005
47,1006
48,1007
49,1008
50,1007
51,1005
52,1008
53,1007
54,1009
55,1010
56,1009
57,1010
58,1009
59,1011
60,1010
61,1011
62,1010
63,1008
64,1005
65,1010
66,1008
67,1005
68,1000
69,1008
70,1005
71,1000
72,1008
73,1011
74,1012
75,1013
76,1014
77,1013
78,1015
79,1016
80,1017
81,1018
82,1017
83,1018
84,1017
85,1015
86,1012
87,1007
88,1015
89,1012
90,1007
91,1015
92,1012
93,1017
94,1015
95,1018
96,1019
97,1018
98,1016
99,1019
100,1018
