run,total
1,1001
2,1000
3,998
4,995
5,990
6,982
7,995
8,990
9,982
10,995
11,1000
12,998
13,1001
14,1000
15,998
16,1001
17,1002
18,1001
19,999
20,996
21,991
22,999
23,996
24,1001
25,999
26,996
27,1001
28,999
29,1002
30,1003
31,1004
32,1005
33,1004
34,1002
35,1005
36,1004
37,1006
38,1007
39,1006
40,1007
41,1008
42,1009
43,1008
44,1010
45,1011
46,1010
47,1011
48,1010
49,1008
50,1005
51,1000
52,1008
53,1011
54,1010
55,1012
56,1013
57,1012
58,1013
59,1012
60,1010
61,1007
62,1002
63,994
64,1007
65,1012
66,1014
67,1013
68,1014
69,1013
70,1011
71,1008
72,1013
73,1015
74,1016
75,1017
76,1016
77,1015
78,1013
79,1016
80,1017
81,1016
82,1014
83,1017
84,1018
85,1019
86,1018
87,1020
88,1019
89,1018
90,1016
91,1013
92,1018
93,1016
94,1013
95,1008
96,1016
97,1013
98,1008
99,1000
100,987
