run,total
1,1001
2,1000
3,999
4,997
5,994
6,999
7,997
8,1000
9,1001
10,1000
11,998
12,995
13,1000
14,1002
15,1001
16,1000
17,1002
18,1001
19,1000
20,998
21,1001
22,1002
23,1003
24,1002
25,1004
26,1003
27,1004
28,1005
29,1004
30,1002
31,1005
32,1006
33,1007
34,1008
35,1009
36,1010
37,1011
38,1010
39,1008
40,1005
41,1000
42,1008
43,1005
44,1010
45,1012
46,1013
47,1012
48,1013
49,1012
50,1010
51,1007
52,1002
53,994
54,981
55,1002
56,1010
57,1013
58,1014
59,1015
60,1016
61,1015
62,1017
63,1016
64,1017
65,1016
66,1014
67,1011
68,1016
69,1014
70,1011
71,1016
72,1014
73,1011
74,1006
75,998
76,1011
77,1006
78,998
79,985
80,964
81,930
82,985
83,964
84,930
85,985
86,964
87,930
88,875
89,964
90,930
91,985
92,1006
93,998
94,1011
95,1006
96,1014
97,1011
98,1006
99,1014
100,1011
