run,total
1,999
2,994
3,986
4,973
5,952
6,986
7,999
8,994
9,1002
10,999
11,1004
12,1006
13,1007
14,1006
15,1007
16,1008
17,1007
18,1009
19,1008
20,1007
21,1005
22,1008
23,1007
24,1005
25,1008
26,1009
27,1010
28,1011
29,1012
30,1011
31,1009
32,1006
33,1011
34,1009
35,1012
36,1013
37,1014
38,1015
39,1016
40,1017
41,1018
42,1017
43,1019
44,1018
45,1017
46,1019
47,1018
48,1017
49,1015
50,1012
51,1007
52,999
53,1012
54,1007
55,999
56,986
57,1007
58,1015
59,1012
60,1007
61,999
62,986
63,1007
64,1015
65,1012
66,1017
67,1019
68,1018
69,1019
70,1020
71,1019
72,1017
73,1020
74,1019
75,1017
76,1020
77,1019
78,1017
79,1014
80,1009
81,1017
82,1020
83,1019
84,1017
85,1014
86,1019
87,1017
88,1014
89,1009
90,1017
91,1014
92,1009
93,1017
94,1020
95,1019
96,1021
97,1022
98,1023
99,1022
100,1023
