run,total
1,999
2,996
3,1001
4,1003
5,1002
6,1001
7,999
8,996
9,991
10,983
11,996
12,1001
13,999
14,996
15,1001
16,1003
17,1004
18,1003
19,1002
20,1004
21,1005
22,1004
23,1005
24,1006
25,1007
26,1006
27,1008
28,1009
29,1008
30,1009
31,1008
32,1006
33,1009
34,1010
35,1009
36,1011
37,1012
38,1013
39,1014
40,1015
41,1014
42,1013
43,1011
44,1014
45,1015
46,1014
47,1016
48,1015
49,1014
50,1016
51,1015
52,1016
53,1015
54,1017
55,1016
56,1015
57,1017
58,1016
59,1015
60,1013
61,1010
62,1015
63,1013
64,1010
65,1005
66,997
67,984
68,963
69,997
70,1010
71,1005
72,997
73,984
74,963
75,929
76,874
77,785
78,929
79,874
80,785
81,641
82,874
83,785
84,929
85,984
86,1005
87,1013
88,1016
89,1017
90,1018
91,1019
92,1018
93,1020
94,1019
95,1018
96,1020
97,1019
98,1020
99,1019
100,1017
