run,total
1,1040
2,940
3,840
4,890
5,930
6,970
7,870
8,910
9,950
10,850
11,750
12,650
13,550
14,600
15,500
16,400
17,480
18,530
19,570
20,610
21,510
22,550
23,630
24,530
25,570
26,470
27,510
28,410
29,310
30,350
31,390
32,430
33,470
34,370
35,410
36,450
37,490
38,390
39,440
40,480
41,380
42,280
43,180
44,220
45,120
46,20
47,60
48,-40
49,0
50,-100
51,-60
52,-20
53,30
54,70
55,120
56,160
57,60
58,100
59,0
60,40
61,90
62,170
63,210
64,260
65,160
66,200
67,240
68,280
69,320
70,220
71,120
72,160
73,60
74,-40
75,10
76,50
77,100
78,150
79,200
80,100
81,0
82,40
83,80
84,-20
85,20
86,-80
87,-180
88,-280
89,-230
90,-190
91,-140
92,-240
93,-160
94,-120
95,-80
96,-30
97,-130
98,-90
99,-50
100,-10
