run,total
1,1040
2,1080
3,980
4,1020
5,920
6,960
7,860
8,760
9,840
10,740
11,820
12,720
13,760
14,800
15,840
16,880
17,930
18,830
19,880
20,930
21,980
22,1030
23,930
24,970
25,870
26,920
27,820
28,870
29,770
30,670
31,710
32,760
33,800
34,700
35,740
36,640
37,540
38,440
39,340
40,240
41,140
42,180
43,220
44,260
45,310
46,360
47,260
48,300
49,340
50,380
51,280
52,320
53,370
54,270
55,170
56,210
57,260
58,300
59,200
60,240
61,320
62,360
63,260
64,300
65,340
66,240
67,290
68,330
69,370
70,410
71,450
72,490
73,540
74,580
75,620
76,670
77,570
78,610
79,510
80,550
81,450
82,490
83,530
84,580
85,480
86,520
87,570
88,610
89,650
90,690
91,590
92,640
93,690
94,590
95,630
96,530
97,570
98,470
99,510
100,550
