run,total
1,1040
2,940
3,980
4,1020
5,1060
6,960
7,1000
8,1040
9,940
10,980
11,1020
12,1060
13,1110
14,1150
15,1050
16,1090
17,1130
18,1170
19,1210
20,1110
21,1010
22,910
23,810
24,860
25,900
26,940
27,990
28,890
29,930
30,970
31,1020
32,920
33,960
34,860
35,760
36,660
37,560
38,460
39,360
40,260
41,300
42,200
43,250
44,300
45,200
46,240
47,290
48,190
49,90
50,130
51,30
52,-70
53,-170
54,-270
55,-230
56,-330
57,-430
58,-530
59,-630
60,-590
61,-550
62,-510
63,-610
64,-570
65,-530
66,-490
67,-450
68,-550
69,-510
70,-610
71,-570
72,-530
73,-630
74,-730
75,-690
76,-790
77,-750
78,-710
79,-670
80,-630
81,-590
82,-540
83,-500
84,-460
85,-420
86,-380
87,-340
88,-300
89,-260
90,-220
91,-180
92,-280
93,-240
94,-340
95,-300
96,-220
97,-320
98,-420
99,-520
100,-440
