run,total
1,900
2,940
3,990
4,1040
5,1080
6,1120
7,1020
8,1060
9,1100
10,1140
11,1040
12,940
13,980
14,880
15,920
16,970
17,1020
18,1060
19,960
20,860
21,760
22,660
23,700
24,750
25,650
26,690
27,730
28,780
29,820
30,720
31,760
32,800
33,840
34,880
35,780
36,680
37,580
38,480
39,380
40,420
41,320
42,360
43,410
44,310
45,360
46,260
47,310
48,210
49,250
50,150
51,190
52,90
53,140
54,180
55,220
56,120
57,160
58,210
59,250
60,290
61,190
62,240
63,140
64,40
65,120
66,20
67,60
68,110
69,160
70,200
71,100
72,140
73,180
74,220
75,120
76,20
77,70
78,-30
79,10
80,50
81,90
82,130
83,30
84,110
85,150
86,190
87,90
88,130
89,30
90,70
91,-30
92,10
93,50
94,90
95,130
96,180
97,220
98,300
99,350
100,390
