run,total
1,900
2,800
3,840
4,880
5,780
6,820
7,720
8,760
9,660
10,700
11,740
12,780
13,680
14,720
15,760
16,810
17,850
18,900
19,800
20,850
21,900
22,940
23,840
24,740
25,640
26,680
27,580
28,480
29,380
30,420
31,320
32,360
33,410
34,450
35,350
36,390
37,290
38,330
39,230
40,280
41,180
42,220
43,260
44,310
45,210
46,250
47,150
48,190
49,230
50,130
51,170
52,210
53,250
54,150
55,190
56,230
57,310
58,360
59,410
60,450
61,490
62,530
63,570
64,620
65,520
66,420
67,320
68,360
69,410
70,450
71,500
72,580
73,630
74,670
75,570
76,620
77,660
78,700
79,600
80,500
81,540
82,440
83,340
84,380
85,280
86,180
87,220
88,120
89,160
90,200
91,240
92,280
93,320
94,400
95,440
96,490
97,390
98,430
99,480
100,380
