run,total
1,900
2,940
3,980
4,1020
5,1060
6,960
7,860
8,900
9,940
10,980
11,1020
12,1060
13,1110
14,1010
15,1050
16,950
17,990
18,890
19,790
20,840
21,880
22,920
23,960
24,1000
25,900
26,800
27,840
28,740
29,780
30,680
31,730
32,770
33,810
34,860
35,900
36,940
37,990
38,890
39,930
40,970
41,1050
42,1090
43,1130
44,1030
45,930
46,830
47,870
48,920
49,970
50,1010
51,1050
52,950
53,850
54,890
55,790
56,690
57,730
58,770
59,670
60,720
61,620
62,670
63,570
64,610
65,510
66,550
67,590
68,490
69,530
70,430
71,480
72,520
73,420
74,320
75,360
76,400
77,450
78,500
79,540
80,580
81,630
82,670
83,710
84,750
85,830
86,730
87,780
88,820
89,860
90,760
91,800
92,700
93,600
94,640
95,540
96,440
97,480
98,530
99,430
100,470
