run,total
1,999
2,997
3,994
4,990
5,995
6,991
7,996
8,992
9,987
10,981
11,988
12,982
13,989
14,983
15,990
16,996
17,991
18,997
19,992
20,986
21,979
22,987
23,994
24,1000
25,995
26,989
27,982
28,974
29,965
30,955
31,944
32,932
33,945
34,933
35,946
36,934
37,947
38,935
39,922
40,936
41,949
42,937
43,950
44,938
45,925
46,939
47,952
48,964
49,975
50,965
51,976
52,966
53,977
54,967
55,978
56,968
57,957
58,969
59,958
60,970
61,981
62,991
63,1000
64,992
65,983
66,973
67,962
68,950
69,963
70,975
71,986
72,976
73,987
74,977
75,988
76,978
77,967
78,955
79,968
80,956
81,943
82,929
83,914
84,898
85,881
86,863
87,882
88,864
89,845
90,825
91,846
92,826
93,805
94,827
95,848
96,868
97,887
98,869
99,888
100,906
101,889
102,907
103,924
104,940
105,955
106,941
107,956
108,942
109,927
110,943
111,958
112,972
113,985
114,973
115,960
116,946
117,931
118,915
119,898
120,916
121,899
122,881
123,900
124,918
125,935
126,951
127,936
128,952
129,967
130,953
131,938
132,922
133,939
134,923
135,906
136,888
137,907
138,889
139,908
140,926
141,943
142,927
143,910
144,892
145,911
146,929
147,912
148,894
149,913
150,931
151,948
152,932
153,949
154,933
155,916
156,898
157,879
158,859
159,880
160,900
161,881
162,901
163,882
164,902
165,921
166,903
167,884
168,904
169,885
170,905
171,886
172,906
173,887
174,907
175,888
176,908
177,889
178,869
179,890
180,910
181,891
182,911
183,930
184,912
185,931
186,913
187,894
188,874
189,853
190,875
191,854
192,876
193,855
194,833
195,810
196,834
197,811
198,835
199,812
200,788
201,813
202,789
203,814
204,790
205,765
206,739
207,766
208,740
209,713
210,685
211,656
212,626
213,657
214,627
215,596
216,628
217,597
218,565
219,598
220,566
221,533
222,499
223,464
224,500
225,535
226,501
227,466
228,430
229,393
230,355
231,316
232,356
233,317
234,277
235,318
236,358
237,319
238,359
239,398
240,436
241,473
242,437
243,400
244,438
245,475
246,511
247,476
248,512
249,547
250,513
251,478
252,442
253,405
254,443
255,480
256,444
257,407
258,369
259,408
260,446
261,483
262,519
263,554
264,520
265,485
266,449
267,412
268,450
269,413
270,451
271,488
272,452
273,415
274,377
275,416
276,454
277,417
278,455
279,418
280,456
281,493
282,457
283,420
284,382
285,343
286,303
287,344
288,384
289,423
290,385
291,424
292,386
293,425
294,463
295,426
296,464
297,427
298,465
299,428
300,390
301,429
302,467
303,430
304,392
305,431
306,469
307,506
308,542
309,507
310,471
311,434
312,396
313,357
314,317
315,358
316,398
317,359
318,319
319,278
320,320
321,361
322,321
323,362
324,402
325,441
326,479
327,516
328,480
329,517
330,553
331,518
332,482
333,445
334,483
335,520
336,484
337,521
338,485
