run,total
1,1001
2,1000
3,1002
4,1001
5,999
6,996
7,992
8,997
9,993
10,988
11,982
12,989
13,983
14,990
15,996
16,1001
17,997
18,1002
19,1006
20,1009
21,1011
22,1010
23,1012
24,1011
25,1009
26,1006
27,1002
28,1007
29,1003
30,1008
31,1012
32,1009
33,1013
34,1016
35,1014
36,1011
37,1007
38,1012
39,1016
40,1019
41,1021
42,1022
43,1023
44,1024
45,1023
46,1025
47,1026
48,1027
49,1026
50,1028
51,1027
52,1025
53,1028
54,1030
55,1031
56,1032
57,1033
58,1034
59,1035
60,1034
61,1036
62,1037
63,1036
64,1034
65,1037
66,1039
67,1038
68,1040
69,1041
70,1042
71,1043
72,1044
73,1045
74,1046
75,1045
76,1043
77,1040
78,1036
79,1031
80,1025
81,1018
82,1010
83,1019
84,1027
85,1020
86,1028
87,1021
88,1029
89,1022
90,1014
91,1005
92,995
93,1006
94,1016
95,1007
96,997
97,1008
98,998
99,1009
100,999
101,1010
102,1020
103,1029
104,1037
105,1044
106,1038
107,1031
108,1023
109,1032
110,1024
111,1015
112,1005
113,1016
114,1006
115,995
116,983
117,970
118,956
119,941
120,957
121,942
122,926
123,943
124,959
125,974
126,960
127,945
128,929
129,912
130,894
131,875
132,895
133,876
134,856
135,835
136,857
137,878
138,898
139,917
140,935
141,918
142,936
143,919
144,937
145,954
146,938
147,921
148,939
149,956
150,940
151,957
152,941
153,924
154,942
155,925
156,907
157,926
158,944
159,927
160,909
161,890
162,870
163,849
164,871
165,892
166,912
167,893
168,873
169,894
170,874
171,895
172,915
173,896
174,916
175,935
176,953
177,936
178,954
179,937
180,919
181,938
182,956
183,939
184,921
185,902
186,882
187,861
188,839
189,862
190,884
191,863
192,885
193,864
194,886
195,865
196,843
197,866
198,844
199,867
200,845
201,822
202,846
203,869
204,847
205,824
206,848
207,871
208,893
209,914
210,934
