run,total
1,1001
2,1002
3,1003
4,1002
5,1004
6,1003
7,1001
8,998
9,994
10,999
11,995
12,1000
13,1004
14,1007
15,1005
16,1002
17,998
18,993
19,999
20,994
21,1000
22,995
23,989
24,982
25,990
26,983
27,991
28,998
29,992
30,985
31,993
32,1000
33,994
34,987
35,995
36,988
37,980
38,989
39,997
40,990
41,998
42,1005
43,1011
44,1006
45,1012
46,1017
47,1013
48,1018
49,1014
50,1019
51,1015
52,1020
53,1024
54,1027
55,1025
56,1028
57,1026
58,1029
59,1031
60,1032
61,1031
62,1029
63,1032
64,1034
65,1035
66,1034
67,1036
68,1035
69,1033
70,1030
71,1026
72,1031
73,1027
74,1032
75,1028
76,1023
77,1029
78,1024
79,1030
80,1025
81,1019
82,1012
83,1004
84,1013
85,1021
86,1028
87,1022
88,1029
89,1035
90,1040
91,1036
92,1031
93,1037
94,1032
95,1026
96,1019
97,1027
98,1020
99,1028
100,1035
101,1029
102,1036
103,1030
104,1037
105,1031
106,1038
107,1044
108,1039
109,1033
110,1026
111,1018
112,1027
113,1035
114,1042
115,1048
116,1043
117,1049
118,1054
119,1058
120,1055
121,1051
122,1046
123,1052
124,1057
125,1061
126,1064
127,1062
128,1059
129,1055
130,1060
131,1056
132,1051
133,1045
134,1052
135,1046
136,1039
137,1031
138,1022
139,1012
140,1023
141,1033
142,1024
143,1034
144,1025
145,1015
146,1004
147,1016
148,1005
149,993
150,980
151,966
152,981
153,967
154,982
155,968
156,983
157,997
158,1010
159,998
160,985
161,971
162,956
163,940
164,923
165,941
166,958
167,942
168,959
169,975
170,990
171,976
172,961
173,977
174,962
175,946
176,963
177,979
178,964
179,980
180,995
181,1009
182,996
183,982
184,967
185,983
186,998
187,984
188,969
189,953
190,936
191,918
192,937
193,919
194,938
195,956
196,973
197,957
198,940
199,922
200,941
201,959
202,976
203,960
204,943
205,925
206,944
207,926
208,907
209,887
210,866
211,844
212,821
213,845
214,868
215,846
216,823
217,847
218,870
219,848
220,871
221,849
222,826
223,850
224,873
225,851
226,874
227,896
228,875
229,897
230,876
231,854
232,831
233,807
234,782
235,808
236,833
237,809
238,834
239,858
240,835
241,811
242,786
243,760
244,733
245,761
246,734
247,706
248,677
249,647
250,616
251,584
252,551
253,517
254,482
255,518
256,553
257,519
258,554
259,588
260,555
261,589
262,556
263,522
264,487
265,523
266,488
267,524
268,559
269,593
270,560
271,594
272,627
273,659
274,628
275,596
276,629
277,661
278,630
279,598
280,631
281,663
282,632
283,664
284,633
285,665
286,696
287,666
288,635
289,667
290,636
291,604
292,571
293,605
294,572
295,606
296,639
297,671
298,702
299,672
300,703
301,733
302,762
303,734
304,705
305,675
306,644
307,676
308,707
309,677
310,708
311,678
312,647
313,679
314,648
315,616
316,649
317,681
318,650
319,682
320,651
321,619
322,586
323,620
324,587
325,553
326,588
327,554
328,589
329,623
330,656
331,688
332,719
333,689
334,720
335,750
336,779
337,807
338,834
339,860
340,835
341,809
342,836
343,862
344,837
345,863
346,838
347,864
348,839
349,813
350,786
351,814
352,787
353,759
354,730
355,760
356,789
357,817
358,790
359,762
360,791
361,763
362,792
363,764
364,735
365,705
366,736
367,766
368,737
369,767
370,738
371,708
372,739
373,709
374,740
375,770
376,741
377,771
378,742
379,712
380,743
381,713
382,682
383,650
384,683
385,715
386,684
387,652
388,685
389,653
390,686
391,718
392,687
393,655
394,622
395,656
396,623
397,657
398,624
399,658
400,625
401,591
402,556
403,520
404,483
405,445
406,484
407,522
408,559
409,595
410,630
411,596
412,561
413,597
414,632
415,598
416,563
417,527
418,490
419,528
420,565
421,529
422,566
423,530
424,567
425,531
426,494
427,532
428,569
429,533
430,496
431,458
432,419
433,379
434,338
435,380
436,339
437,297
438,254
439,298
440,341
441,299
442,342
443,300
444,343
445,385
446,426
447,466
448,505
449,467
450,506
451,544
452,581
453,545
454,582
455,546
456,509
457,471
458,510
459,548
460,585
461,549
462,586
463,550
464,513
465,475
466,436
467,396
468,437
469,477
470,516
471,554
472,517
473,555
474,592
475,628
476,663
477,697
478,730
479,762
480,793
481,763
482,732
483,764
484,733
485,701
486,668
487,634
488,599
489,635
490,600
491,636
492,601
493,637
494,602
495,638
496,603
497,639
498,604
499,640
500,605
501,641
502,606
503,642
504,607
505,643
506,678
507,644
508,609
509,645
510,610
511,646
512,681
513,715
514,748
515,716
516,683
517,649
518,614
519,650
520,615
521,651
522,686
523,652
524,617
525,653
526,688
527,654
528,689
529,655
530,690
531,656
532,691
533,725
534,692
535,726
536,693
537,659
538,694
539,728
540,761
541,793
542,824
543,794
544,763
545,731
546,698
547,732
548,765
549,733
550,700
551,734
552,701
553,735
554,768
555,736
556,769
557,801
558,832
559,862
560,833
561,863
562,892
563,920
564,947
565,973
566,948
567,922
568,895
569,923
570,950
571,924
572,951
573,977
574,952
575,978
576,953
577,979
578,1004
579,980
580,955
581,981
582,1006
583,1030
584,1007
585,1031
586,1054
587,1076
588,1055
589,1033
590,1056
591,1034
592,1011
593,1035
594,1058
595,1036
596,1059
597,1081
598,1060
599,1082
600,1103
601,1083
602,1104
603,1124
604,1143
605,1161
606,1178
607,1194
608,1209
609,1195
610,1210
611,1196
612,1211
613,1197
614,1182
615,1166
616,1183
617,1199
618,1184
619,1200
620,1215
621,1229
622,1242
623,1254
624,1265
625,1255
626,1244
627,1256
628,1267
629,1257
630,1246
631,1258
632,1269
633,1279
634,1288
635,1280
636,1271
637,1261
638,1272
639,1262
640,1251
641,1263
642,1252
643,1240
644,1227
645,1213
646,1198
647,1182
648,1199
649,1183
650,1166
651,1148
652,1167
653,1149
654,1130
655,1150
656,1131
657,1111
658,1132
659,1112
660,1091
661,1113
662,1092
663,1070
664,1047
665,1023
666,998
667,1024
668,1049
669,1025
670,1000
671,974
672,1001
673,975
674,948
675,976
676,949
677,921
678,892
679,922
680,893
681,863
682,894
683,864
684,833
685,865
686,834
687,866
688,897
689,927
