run,total
1,1001
2,1003
3,999
4,1000
5,1002
6,1006
7,1014
8,1030
9,1062
10,998
11,997
12,998
13,996
14,995
15,994
16,995
17,997
18,993
19,992
20,991
21,992
22,990
23,989
24,990
25,992
26,996
27,1004
28,1020
29,1052
30,988
31,989
32,987
33,986
34,987
35,989
36,985
37,984
38,983
39,984
40,986
41,990
42,998
43,982
44,981
45,980
46,979
47,980
48,978
49,977
50,978
51,976
52,977
53,979
54,975
55,974
56,973
57,972
58,971
59,972
60,974
61,978
62,986
63,1002
64,970
65,971
66,969
67,970
68,972
69,968
70,967
71,966
72,965
73,964
74,963
75,962
76,961
77,960
78,959
79,960
80,962
81,958
82,957
83,958
84,960
85,964
86,972
87,956
88,955
89,954
90,955
91,953
92,954
93,952
94,953
95,955
96,959
97,967
98,951
99,952
100,950
