run,total
1,999
2,1001
3,1000
4,1002
5,1001
6,999
7,1002
8,1004
9,1005
10,1004
11,1002
12,999
13,995
14,990
15,996
16,1001
17,1005
18,1008
19,1006
20,1009
21,1007
22,1010
23,1008
24,1005
25,1001
26,996
27,990
28,983
29,975
30,966
31,976
32,985
33,977
34,986
35,978
36,987
37,979
38,988
39,980
40,971
41,961
42,972
43,962
44,951
45,939
46,926
47,940
48,927
49,913
50,898
51,882
52,865
53,883
54,866
55,884
56,867
57,885
58,868
59,886
60,869
61,851
62,832
63,852
64,871
65,853
66,834
67,854
68,873
69,855
70,874
71,892
72,875
73,857
74,876
75,894
76,877
77,895
78,878
79,860
80,841
81,861
82,880
83,862
84,843
85,823
86,802
87,780
88,757
89,781
90,804
91,782
92,759
93,783
94,760
95,736
96,711
97,737
98,712
99,686
100,713
101,739
102,764
103,788
104,811
105,789
106,812
107,834
108,813
109,835
110,814
111,836
112,857
113,877
114,896
115,878
116,859
117,839
118,860
119,880
120,899
121,917
122,900
123,882
124,901
125,883
126,902
127,920
128,903
129,885
130,866
131,886
132,905
133,887
134,906
135,888
136,869
137,889
138,870
139,850
140,871
141,851
142,872
143,852
144,873
145,853
146,874
147,854
148,875
149,855
150,834
151,856
152,877
153,897
154,916
155,934
156,917
157,899
158,918
159,900
160,881
161,861
162,840
163,818
164,841
165,863
166,884
167,864
168,843
169,821
170,798
171,774
172,749
173,775
174,800
175,776
176,751
177,777
178,802
179,778
180,753
181,779
182,804
183,828
184,851
185,829
186,806
187,782
188,757
189,783
190,808
191,784
192,809
193,785
194,810
195,834
196,811
197,787
198,812
199,836
200,813
201,837
202,814
203,838
204,861
205,839
206,816
207,840
208,863
209,841
210,864
211,842
212,819
213,795
214,820
215,844
216,821
217,845
218,822
219,846
220,823
221,799
222,824
223,848
224,825
225,801
226,826
227,850
228,827
229,803
230,778
231,752
232,779
233,805
234,780
235,806
236,831
237,807
238,832
239,808
240,783
241,757
242,784
243,758
244,785
245,759
246,732
247,704
248,733
249,761
250,788
251,814
252,789
253,763
254,790
255,816
256,841
257,817
258,792
259,766
260,739
261,767
262,740
263,768
264,741
265,713
266,684
267,654
268,623
269,655
270,624
271,592
272,625
273,657
274,626
275,594
276,627
277,595
278,562
279,596
280,629
281,597
282,564
283,530
284,495
285,531
286,566
287,600
288,633
289,665
290,696
291,726
292,697
293,727
294,698
295,668
296,637
297,605
298,638
299,606
300,573
301,607
302,574
303,540
304,575
305,541
306,506
307,470
308,507
309,471
310,508
311,472
312,509
313,545
314,580
315,546
316,581
317,547
318,512
319,548
320,513
321,477
322,440
323,478
324,515
325,551
326,586
327,620
328,653
329,621
330,654
331,622
332,655
333,687
334,718
335,748
336,719
337,689
338,658
339,690
340,721
341,691
342,722
343,692
344,723
345,753
346,782
347,754
348,725
349,695
350,726
351,756
352,785
353,757
354,786
355,758
356,729
357,759
358,788
359,760
360,789
361,817
362,790
363,762
364,791
365,763
366,792
367,764
368,735
369,765
370,736
371,766
372,795
373,767
374,796
375,768
376,739
377,769
378,798
379,826
380,799
381,827
382,854
383,828
384,855
385,881
386,906
387,882
388,907
389,931
390,954
391,932
392,909
393,933
394,910
395,934
396,911
397,935
398,958
399,980
400,1001
401,1021
402,1040
403,1022
404,1003
405,1023
406,1004
407,984
408,963
409,985
410,1006
411,986
412,1007
413,987
414,1008
415,1028
416,1009
417,1029
418,1010
419,1030
420,1011
421,1031
422,1012
423,1032
424,1013
425,993
426,1014
427,994
428,973
429,995
430,974
431,996
432,1017
433,997
434,1018
435,1038
436,1057
437,1039
438,1058
439,1040
440,1021
441,1041
442,1022
443,1042
444,1023
445,1003
446,1024
447,1004
448,983
449,961
450,984
451,962
452,985
453,963
454,986
455,1008
456,1029
457,1009
458,1030
459,1010
460,989
461,1011
462,1032
463,1052
464,1071
465,1089
466,1072
467,1054
468,1073
469,1091
470,1074
471,1056
472,1037
473,1057
474,1076
475,1058
476,1039
477,1019
478,998
479,1020
480,999
481,1021
482,1000
483,1022
484,1001
485,1023
486,1044
487,1064
488,1045
489,1025
490,1046
491,1066
492,1047
493,1067
494,1086
495,1068
496,1049
497,1029
498,1008
499,1030
500,1051
501,1071
502,1052
503,1072
504,1091
505,1109
506,1126
507,1110
508,1127
509,1143
510,1128
511,1112
512,1095
513,1077
514,1058
515,1078
516,1097
517,1115
518,1132
519,1148
520,1133
521,1117
522,1100
523,1118
524,1135
525,1151
526,1136
527,1152
528,1167
529,1153
530,1138
531,1122
532,1139
533,1123
534,1140
535,1124
536,1141
537,1125
538,1142
539,1126
540,1143
541,1159
542,1144
543,1128
544,1111
545,1093
546,1074
547,1054
548,1075
549,1095
550,1076
551,1056
552,1035
553,1013
554,990
555,1014
556,991
557,1015
558,992
559,1016
560,993
561,1017
562,1040
563,1062
564,1041
565,1019
566,1042
567,1020
568,1043
569,1065
570,1086
571,1066
572,1045
573,1023
574,1000
575,976
576,951
577,925
578,952
579,926
580,899
581,871
582,842
583,872
584,901
585,873
586,844
587,874
588,845
589,815
590,784
591,816
592,847
593,877
594,848
595,818
596,787
597,819
598,788
599,756
600,723
601,689
602,654
603,690
604,725
605,691
606,726
607,692
608,657
609,693
610,658
611,622
612,659
613,623
614,660
615,696
616,731
617,765
618,732
619,766
620,733
621,699
622,734
623,768
624,735
625,769
626,736
627,702
628,667
629,703
630,738
631,704
632,669
633,633
634,596
635,558
636,519
637,479
638,438
639,480
640,521
641,561
642,522
643,562
644,601
645,563
646,602
647,564
648,603
649,641
650,678
651,714
652,679
653,715
654,750
655,716
656,681
657,717
658,752
659,718
660,753
661,719
662,754
663,788
664,755
665,789
666,756
667,790
668,757
669,723
670,688
671,652
672,689
673,653
674,690
675,726
676,691
677,655
