run,total
1,1001
2,1002
3,1001
4,1003
5,1002
6,1004
7,1005
8,1004
9,1002
10,1005
11,1007
12,1006
13,1004
14,1001
15,1005
16,1002
17,998
18,1003
19,999
20,1004
21,1000
22,1005
23,1001
24,996
25,1002
26,997
27,1003
28,1008
29,1004
30,999
31,1005
32,1000
33,1006
34,1011
35,1015
36,1018
37,1016
38,1013
39,1009
40,1004
41,1010
42,1005
43,1011
44,1016
45,1012
46,1007
47,1001
48,1008
49,1002
50,995
51,987
52,978
53,988
54,997
55,1005
56,998
57,1006
58,999
59,991
60,1000
61,1008
62,1001
63,1009
64,1002
65,1010
66,1003
67,995
68,1004
69,996
70,1005
71,1013
72,1006
73,1014
74,1021
75,1027
76,1022
77,1016
78,1009
79,1001
80,1010
81,1002
82,1011
83,1003
84,1012
85,1004
86,1013
87,1005
88,996
89,986
90,997
91,1007
92,1016
93,1024
94,1017
95,1009
96,1000
97,1010
98,1019
99,1027
100,1020
101,1028
102,1021
103,1029
104,1022
105,1030
106,1037
107,1031
108,1024
109,1016
110,1025
111,1033
112,1026
113,1018
114,1009
115,999
116,1010
117,1000
118,989
119,1001
120,1012
121,1022
122,1031
123,1023
124,1032
125,1024
126,1015
127,1025
128,1034
129,1042
130,1035
131,1027
132,1036
133,1044
134,1037
135,1045
136,1052
137,1046
138,1039
139,1031
140,1040
141,1048
142,1041
143,1049
144,1056
145,1050
146,1057
147,1063
148,1068
149,1072
150,1069
151,1073
152,1070
153,1066
154,1061
155,1055
156,1048
157,1056
158,1049
159,1041
160,1032
161,1022
162,1033
163,1043
164,1034
165,1024
166,1013
167,1025
168,1014
169,1026
170,1015
171,1027
172,1016
173,1028
174,1017
175,1029
176,1018
177,1030
178,1019
179,1031
180,1020
181,1032
182,1043
183,1033
184,1044
185,1054
186,1045
187,1055
188,1046
189,1056
190,1065
191,1057
192,1048
193,1058
194,1067
195,1059
196,1068
197,1076
198,1069
199,1061
200,1052
201,1062
202,1071
203,1079
204,1072
205,1064
206,1073
207,1065
208,1074
209,1066
210,1057
211,1067
212,1058
213,1068
214,1077
215,1069
216,1060
217,1050
218,1039
219,1051
220,1062
221,1072
222,1063
223,1053
224,1042
225,1030
226,1017
227,1031
228,1044
229,1032
230,1045
231,1057
232,1068
233,1058
234,1069
235,1059
236,1070
237,1060
238,1049
239,1061
240,1072
241,1062
242,1073
243,1083
244,1074
245,1084
246,1075
247,1065
248,1076
249,1066
250,1077
251,1067
252,1078
253,1068
254,1079
255,1069
256,1058
257,1046
258,1059
259,1047
260,1034
261,1020
262,1035
263,1049
264,1062
265,1074
266,1085
267,1075
268,1064
269,1052
270,1065
271,1053
272,1066
273,1054
274,1067
275,1079
276,1068
277,1080
278,1069
279,1057
280,1070
281,1058
282,1045
283,1031
284,1016
285,1000
286,1017
287,1001
288,1018
289,1034
290,1019
291,1003
292,1020
293,1036
294,1051
295,1037
296,1052
297,1038
298,1023
299,1007
300,990
301,972
302,953
303,933
304,954
305,974
306,993
307,975
308,956
309,936
310,915
311,893
312,916
313,938
314,917
315,939
316,918
317,940
318,961
319,941
320,920
321,898
322,875
323,851
324,826
325,852
326,827
327,853
328,828
329,854
330,879
331,855
332,830
333,804
334,831
335,805
336,832
337,806
338,779
339,751
340,722
341,692
342,723
343,693
344,662
345,630
346,597
347,563
348,598
349,564
350,599
351,633
352,666
353,698
354,667
355,699
356,730
357,700
358,731
359,761
360,732
361,762
362,791
363,763
364,734
365,704
366,735
367,705
368,674
369,706
370,737
371,767
372,738
373,708
374,739
375,769
376,740
377,710
378,741
379,771
380,800
381,772
382,801
383,773
384,744
385,714
386,683
387,651
388,618
389,652
390,619
391,653
392,686
393,718
394,749
395,719
396,688
397,656
398,689
399,657
400,690
401,722
402,691
403,723
404,692
405,660
406,627
407,593
408,628
409,594
410,559
411,523
412,560
413,596
414,561
415,597
416,632
417,598
418,563
419,599
420,564
421,528
422,565
423,601
424,636
425,670
426,703
427,671
428,704
429,736
430,705
431,673
432,640
433,606
434,641
435,607
436,642
437,676
438,709
439,741
440,772
441,802
442,773
443,743
444,712
445,680
446,647
447,681
448,648
449,682
450,649
451,683
452,650
453,616
454,581
455,617
456,652
457,618
458,583
459,547
460,584
461,548
462,511
463,473
464,434
465,474
466,435
467,395
468,354
469,312
470,355
471,313
472,270
473,314
474,271
475,227
476,182
477,136
478,89
479,41
480,-8
481,42
482,-7
483,43
484,92
485,44
486,-5
487,45
488,-4
489,-54
490,-3
491,47
492,96
493,48
494,97
495,49
496,98
497,50
498,1
499,51
500,100
501,52
502,3
503,-47
504,4
505,-46
506,5
507,-45
508,-96
509,-44
510,-95
511,-147
512,-200
513,-254
514,-309
515,-253
516,-308
517,-252
518,-307
519,-251
520,-196
521,-142
522,-89
523,-37
524,-88
525,-36
526,15
527,-35
528,16
529,-34
530,-85
531,-33
532,-84
533,-32
534,19
535,69
536,20
537,-30
538,-81
539,-133
540,-186
541,-132
542,-185
543,-131
544,-78
545,-130
546,-183
547,-237
548,-292
549,-348
550,-405
551,-463
552,-404
553,-462
554,-521
555,-581
556,-520
557,-580
558,-641
559,-579
560,-518
561,-578
562,-639
563,-577
564,-638
565,-700
566,-637
567,-575
568,-636
569,-698
570,-635
571,-573
572,-512
573,-572
574,-511
575,-571
576,-510
577,-450
578,-509
579,-569
580,-508
581,-568
582,-629
583,-691
584,-628
585,-566
586,-627
587,-565
588,-626
589,-564
590,-503
591,-443
592,-384
593,-442
594,-383
595,-325
596,-268
597,-212
598,-267
599,-323
600,-266
601,-322
602,-265
603,-321
604,-378
605,-436
606,-495
607,-555
608,-616
609,-554
610,-615
611,-553
612,-614
613,-552
614,-613
615,-675
616,-612
617,-550
618,-611
619,-549
620,-488
621,-548
622,-609
623,-671
624,-608
625,-546
626,-607
627,-545
628,-606
629,-544
630,-483
631,-543
632,-604
633,-542
634,-603
635,-541
636,-602
637,-540
638,-601
