run,total
1,1001
2,1002
3,1003
4,1002
5,1000
6,997
7,993
8,998
9,994
10,989
11,983
12,990
13,996
14,991
15,997
16,992
17,998
18,993
19,999
20,1004
21,1000
22,995
23,1001
24,1006
25,1002
26,1007
27,1003
28,998
29,1004
30,1009
31,1013
32,1010
33,1014
34,1017
35,1015
36,1012
37,1008
38,1013
39,1017
40,1020
41,1022
42,1023
43,1024
44,1025
45,1024
46,1022
47,1025
48,1023
49,1020
50,1024
51,1027
52,1029
53,1030
54,1031
55,1030
56,1032
57,1033
58,1032
59,1030
60,1033
61,1035
62,1034
63,1036
64,1037
65,1036
66,1038
67,1039
68,1040
69,1039
70,1041
71,1042
72,1041
73,1043
74,1044
75,1045
76,1046
77,1047
78,1048
79,1049
80,1050
81,1051
82,1050
83,1052
84,1051
85,1053
86,1052
87,1050
88,1047
89,1051
90,1054
91,1056
92,1055
93,1057
94,1058
95,1057
96,1055
97,1052
98,1048
99,1043
100,1049
101,1054
102,1058
103,1055
104,1051
105,1056
106,1052
107,1057
108,1061
109,1058
110,1054
111,1059
112,1055
113,1060
114,1064
115,1067
116,1069
117,1070
118,1069
119,1067
120,1064
121,1060
122,1055
123,1061
124,1056
125,1062
126,1067
127,1071
128,1074
129,1076
130,1075
131,1073
132,1076
133,1078
134,1079
135,1078
136,1076
137,1079
138,1081
139,1080
140,1082
141,1081
142,1083
143,1084
144,1083
145,1085
146,1084
147,1086
148,1085
149,1087
150,1088
151,1087
152,1089
153,1088
154,1086
155,1089
156,1091
157,1090
158,1092
159,1093
160,1092
161,1094
162,1093
163,1095
164,1094
165,1096
166,1097
167,1098
168,1099
169,1100
170,1101
171,1100
172,1098
173,1101
174,1103
175,1104
176,1105
177,1104
178,1102
179,1099
180,1095
181,1100
182,1104
183,1107
184,1105
185,1102
186,1106
187,1103
188,1107
189,1110
190,1112
191,1111
192,1113
193,1112
194,1114
195,1115
196,1114
197,1112
198,1115
199,1117
200,1118
201,1117
202,1115
203,1118
204,1120
205,1119
206,1121
207,1122
208,1121
209,1123
210,1124
211,1125
212,1126
213,1127
214,1126
215,1128
216,1127
217,1125
218,1122
219,1118
220,1113
221,1119
222,1114
223,1120
224,1115
225,1121
226,1116
227,1122
228,1127
229,1123
230,1118
231,1112
232,1105
233,1097
234,1088
235,1098
236,1089
237,1079
238,1068
239,1056
240,1043
241,1029
242,1044
243,1030
244,1045
245,1059
246,1046
247,1060
248,1073
249,1085
250,1074
251,1062
252,1075
253,1087
254,1098
255,1088
256,1099
257,1089
258,1100
259,1090
260,1079
261,1091
262,1102
263,1092
264,1103
265,1093
266,1104
267,1094
268,1083
269,1071
270,1084
271,1096
272,1085
273,1073
274,1086
275,1098
276,1087
277,1075
278,1088
279,1076
280,1063
281,1049
282,1034
283,1018
284,1001
285,1019
286,1002
287,984
288,1003
289,985
290,966
291,946
292,925
293,947
294,968
295,988
296,1007
297,1025
298,1008
299,990
300,971
301,991
302,1010
303,1028
304,1045
305,1029
306,1012
307,994
308,1013
309,995
310,1014
311,996
312,1015
313,1033
314,1050
315,1066
316,1081
317,1067
318,1052
319,1068
320,1053
321,1037
322,1054
323,1070
324,1085
325,1099
326,1086
327,1100
328,1113
329,1101
330,1088
331,1102
332,1115
333,1127
334,1138
335,1128
336,1117
337,1105
338,1092
339,1106
340,1093
341,1079
342,1094
343,1108
344,1095
345,1109
346,1122
347,1134
348,1123
349,1111
350,1124
351,1136
352,1125
353,1137
354,1126
355,1114
356,1127
357,1139
358,1128
359,1116
360,1129
361,1141
362,1130
363,1142
364,1153
365,1143
366,1132
367,1144
368,1155
369,1145
370,1156
371,1146
372,1157
373,1167
374,1176
375,1168
376,1177
377,1185
378,1178
379,1170
380,1179
381,1171
382,1162
383,1152
384,1163
385,1173
386,1182
387,1190
388,1183
389,1175
390,1166
391,1176
392,1167
393,1177
394,1186
395,1194
396,1187
397,1195
398,1202
399,1196
400,1203
401,1209
402,1214
403,1210
404,1205
405,1199
406,1192
407,1200
408,1207
409,1213
410,1218
411,1222
412,1225
413,1227
414,1226
415,1228
416,1227
417,1229
418,1228
419,1226
420,1223
421,1219
422,1224
423,1228
424,1225
425,1229
426,1226
427,1222
428,1227
429,1223
430,1218
431,1224
432,1219
433,1213
434,1206
435,1198
436,1189
437,1199
438,1190
439,1180
440,1169
441,1181
442,1192
443,1202
444,1211
445,1203
446,1194
447,1184
448,1195
449,1205
450,1196
451,1206
452,1197
453,1207
454,1198
455,1188
456,1199
457,1209
458,1218
459,1210
460,1219
461,1211
462,1220
463,1228
464,1235
465,1241
466,1236
467,1242
468,1237
469,1231
470,1224
471,1232
472,1239
473,1233
474,1226
475,1218
476,1227
477,1219
478,1210
479,1200
480,1189
481,1201
482,1212
483,1202
484,1191
485,1203
486,1192
487,1180
488,1193
489,1181
490,1168
491,1182
492,1169
493,1183
494,1170
495,1184
496,1197
497,1209
498,1198
499,1210
500,1199
501,1187
502,1200
503,1188
504,1175
505,1189
506,1176
507,1162
508,1177
509,1191
510,1204
511,1216
512,1205
513,1193
514,1180
515,1166
516,1151
517,1167
518,1152
519,1136
520,1119
521,1101
522,1120
523,1138
524,1155
525,1139
526,1122
527,1140
528,1157
529,1141
530,1158
531,1142
532,1125
533,1107
534,1088
535,1108
536,1089
537,1109
538,1090
539,1070
540,1049
541,1071
542,1092
543,1112
544,1093
545,1073
546,1052
547,1030
548,1053
549,1031
550,1054
551,1032
552,1009
553,985
554,960
555,986
556,1011
557,987
558,962
559,936
560,909
561,937
562,964
563,990
564,1015
565,991
566,966
567,992
568,1017
569,1041
570,1018
571,994
572,969
573,995
574,970
575,996
576,971
577,945
578,918
579,946
580,973
581,947
582,974
583,948
584,975
585,1001
586,1026
587,1050
588,1027
589,1051
590,1074
591,1096
592,1117
593,1137
594,1156
595,1138
596,1119
597,1099
598,1078
599,1100
600,1121
601,1101
602,1080
603,1102
604,1081
605,1059
