run,total
1,1001
2,1002
3,1003
4,1004
5,1003
6,1005
7,1004
8,1006
9,1005
10,1003
11,1000
12,1004
13,1007
14,1005
15,1002
16,998
17,993
18,999
19,1004
20,1008
21,1005
22,1009
23,1006
24,1002
25,1007
26,1003
27,1008
28,1004
29,999
30,993
31,1000
32,994
33,1001
34,1007
35,1002
36,996
37,1003
38,997
39,1004
40,1010
41,1005
42,999
43,1006
44,1000
45,993
46,985
47,976
48,986
49,977
50,987
51,996
52,988
53,997
54,989
55,980
56,970
57,959
58,947
59,934
60,948
61,961
62,949
63,962
64,974
65,985
66,975
67,964
68,952
69,965
70,977
71,988
72,998
73,989
74,979
75,968
76,980
77,991
78,981
79,992
80,982
81,971
82,959
83,946
84,960
85,947
86,933
87,918
88,902
89,885
90,903
91,920
92,936
93,951
94,937
95,952
96,966
97,953
98,939
99,924
100,940
101,925
102,941
103,926
104,942
105,927
106,911
107,928
108,944
109,959
110,945
111,930
112,914
113,931
114,915
115,898
116,880
117,899
118,917
119,934
120,950
121,935
122,951
123,966
124,980
125,993
126,981
127,968
128,954
129,969
130,955
131,970
132,984
133,971
134,957
135,972
136,986
137,973
138,987
139,1000
140,988
141,1001
142,989
143,1002
144,1014
145,1025
146,1035
147,1026
148,1036
149,1045
150,1037
151,1028
152,1018
153,1029
154,1039
155,1048
156,1040
157,1031
158,1021
159,1032
160,1022
161,1011
162,1023
163,1012
164,1024
165,1035
166,1045
167,1054
168,1046
169,1037
170,1027
171,1016
172,1028
173,1039
174,1029
175,1040
176,1050
177,1059
178,1051
179,1042
180,1052
181,1043
182,1053
183,1044
184,1054
185,1045
186,1035
187,1024
188,1012
189,1025
190,1013
191,1000
192,1014
193,1027
194,1015
195,1028
196,1016
197,1029
198,1017
199,1030
200,1018
201,1005
202,1019
203,1032
204,1020
205,1033
206,1045
207,1056
208,1066
209,1057
210,1067
211,1058
212,1048
213,1037
214,1025
215,1038
216,1026
217,1013
218,999
219,984
220,968
221,951
222,969
223,986
224,970
225,953
226,971
227,988
228,972
229,955
230,937
231,956
232,974
233,991
234,975
235,992
236,1008
237,1023
238,1037
239,1050
240,1038
241,1051
242,1063
243,1052
244,1064
245,1075
246,1085
247,1094
248,1102
249,1095
250,1103
251,1110
252,1116
253,1111
254,1105
255,1112
256,1118
257,1113
258,1107
259,1114
260,1120
261,1125
262,1121
263,1116
264,1110
265,1117
266,1123
267,1118
268,1124
269,1119
270,1113
271,1106
272,1098
273,1089
274,1079
275,1090
276,1100
277,1091
278,1081
279,1092
280,1082
281,1093
282,1083
283,1072
284,1084
285,1073
286,1085
287,1074
288,1062
289,1049
290,1063
291,1050
292,1036
293,1021
294,1037
295,1022
296,1006
297,989
298,1007
299,990
300,1008
301,991
302,973
303,954
304,974
305,993
306,1011
307,994
308,976
309,995
310,977
311,958
312,978
313,959
314,939
315,918
316,940
317,961
318,981
319,962
320,982
321,1001
322,1019
323,1002
324,1020
325,1003
326,985
327,1004
328,986
329,967
330,947
331,968
332,988
333,1007
334,1025
335,1042
336,1058
337,1073
338,1087
339,1100
340,1088
341,1101
342,1089
343,1102
344,1090
345,1077
346,1091
347,1104
348,1092
349,1079
350,1065
351,1080
352,1066
353,1051
354,1067
355,1052
356,1068
357,1053
358,1037
359,1054
360,1038
361,1021
362,1039
363,1022
364,1004
365,985
366,1005
367,986
368,966
369,945
370,923
371,900
372,924
373,901
374,877
375,852
376,878
377,853
378,827
379,854
380,880
381,905
382,929
383,906
384,882
385,857
386,883
387,858
388,832
389,805
390,777
391,806
392,778
393,807
394,835
395,808
396,836
397,863
398,889
399,914
400,890
401,865
402,839
403,812
404,784
405,813
406,841
407,868
408,842
409,815
410,787
411,758
412,788
413,817
414,845
415,872
416,898
417,873
418,847
419,874
420,900
421,925
422,949
423,972
424,994
425,1015
426,1035
427,1016
428,1036
429,1055
430,1073
431,1090
432,1106
433,1121
434,1107
435,1122
436,1108
437,1093
438,1109
439,1094
440,1110
441,1095
442,1111
443,1126
444,1112
445,1097
446,1113
447,1098
448,1082
449,1099
450,1083
451,1100
452,1084
453,1067
454,1049
455,1030
456,1010
457,1031
458,1011
459,990
460,968
461,945
462,969
463,992
464,970
465,947
466,923
467,898
468,924
469,899
470,873
471,900
472,926
473,901
474,875
475,902
476,876
477,903
478,877
479,850
480,822
481,851
482,823
483,794
484,764
485,795
486,825
487,854
488,826
489,855
490,827
491,856
492,884
493,857
494,829
495,800
496,770
497,739
498,707
499,740
500,708
501,675
502,709
503,676
504,642
505,677
506,711
507,678
508,644
509,679
510,713
511,680
512,714
513,681
514,647
515,612
516,576
517,539
518,577
519,540
520,502
521,463
522,503
523,542
524,580
525,543
526,581
527,544
528,582
529,619
530,655
531,620
532,584
533,621
534,657
535,692
536,726
537,693
538,659
539,694
540,728
541,761
542,793
543,824
544,794
545,763
546,795
547,764
548,796
549,765
550,733
551,766
552,734
553,701
554,667
555,632
556,596
557,559
558,597
559,560
560,598
561,635
562,671
563,636
564,600
565,637
566,601
567,638
568,674
569,639
570,675
571,710
572,676
573,711
574,677
575,712
576,746
577,713
578,679
579,714
580,680
581,715
582,681
583,646
584,610
585,647
586,611
587,574
588,536
589,575
590,613
591,650
592,614
593,651
594,615
595,652
596,616
597,653
598,617
599,580
600,542
601,503
602,543
603,582
604,620
605,657
606,621
607,584
608,546
609,585
610,547
611,586
612,548
613,509
614,549
615,588
616,550
617,589
618,627
619,664
620,628
621,591
622,629
623,592
624,554
625,515
626,555
627,516
628,476
629,517
630,477
631,436
632,478
633,519
634,559
635,520
636,480
637,521
638,481
639,440
640,398
641,441
642,399
643,442
644,484
645,525
646,565
647,604
648,642
649,605
650,567
651,606
652,568
653,529
654,489
655,448
656,490
657,449
658,491
659,532
660,492
661,533
662,573
663,534
664,574
665,535
666,495
667,454
668,412
669,369
670,413
671,370
672,414
673,371
674,415
675,372
676,328
677,283
678,329
679,374
680,330
