run,total
1,980
2,990
3,970
4,980
5,960
6,970
7,950
8,960
9,970
10,950
11,960
12,940
13,920
14,930
15,940
16,950
17,930
18,940
19,920
20,930
21,910
22,890
23,870
24,850
25,830
26,810
27,820
28,830
29,810
30,790
31,800
32,810
33,820
34,830
35,810
36,790
37,770
38,750
39,760
40,740
41,750
42,760
43,740
44,720
45,730
46,710
47,720
48,700
49,710
50,720
51,700
52,710
53,720
54,730
55,710
56,720
57,700
58,710
59,720
60,730
61,740
62,750
63,730
64,740
65,750
66,760
67,770
68,750
69,760
70,770
71,780
72,790
73,770
74,750
75,730
76,740
77,750
78,760
79,740
80,720
81,700
82,710
83,720
84,730
85,740
86,750
87,760
88,740
89,750
90,760
91,770
92,780
93,790
94,800
95,780
96,790
97,800
98,810
99,820
100,830
101,810
102,790
103,770
104,750
105,730
106,740
107,720
108,700
109,680
110,690
111,700
112,680
113,660
114,640
115,650
116,630
117,610
118,620
119,630
120,640
121,650
122,630
123,610
124,620
125,630
126,640
127,650
128,660
129,640
130,620
131,630
132,640
133,650
134,630
135,640
136,650
137,660
138,670
139,650
140,660
141,670
142,680
143,690
144,700
145,710
146,690
147,700
148,710
149,690
150,670
151,650
152,660
153,670
154,680
155,690
156,670
157,650
158,630
159,640
160,620
161,600
162,610
163,620
164,600
165,580
166,590
167,600
168,610
169,590
170,600
171,580
172,560
173,570
174,580
175,590
176,600
177,580
178,590
179,600
180,580
181,560
182,540
183,550
184,530
185,540
186,520
187,500
188,480
189,490
190,500
191,510
192,520
193,530
194,510
195,520
196,500
197,510
198,490
199,470
200,480
201,460
202,440
203,420
204,430
205,440
206,450
207,460
208,440
209,450
210,460
211,440
212,450
213,430
214,440
215,450
216,460
217,470
218,480
219,490
220,470
221,480
222,490
223,500
224,510
225,520
226,530
227,540
228,550
229,530
230,510
231,490
232,470
233,450
234,460
235,470
236,480
237,490
238,500
239,480
240,460
241,470
242,480
243,490
244,500
245,510
246,490
247,500
248,510
249,520
250,530
251,540
252,550
253,560
254,570
255,580
256,590
257,600
258,610
259,620
260,630
261,610
262,590
263,570
264,580
265,590
266,600
267,610
268,620
269,630
270,640
271,620
272,600
273,610
274,620
275,630
276,610
277,590
278,600
279,580
280,590
281,600
282,610
283,590
284,600
285,610
286,620
287,630
288,640
289,620
290,630
291,640
292,620
293,630
294,640
295,620
296,600
297,580
298,590
299,600
300,610
301,590
302,600
303,610
304,590
305,600
306,610
307,620
308,600
309,610
310,590
311,570
312,580
313,590
314,600
315,610
316,590
317,570
318,580
319,590
320,600
321,610
322,620
323,630
324,610
325,620
326,600
327,610
328,590
329,570
330,580
331,590
332,600
333,610
334,590
335,600
336,580
337,560
338,540
339,550
340,530
341,510
342,520
343,530
344,540
345,520
346,530
347,510
348,520
349,530
350,540
351,520
352,500
353,510
354,490
355,500
356,510
357,520
358,500
359,510
360,520
361,500
362,510
363,490
364,500
365,510
366,520
367,530
368,540
369,520
370,530
371,510
372,520
373,530
374,540
375,550
376,560
377,570
378,580
379,560
380,570
381,580
382,590
383,600
384,580
385,560
386,540
387,550
388,530
389,540
390,520
391,500
392,510
393,490
394,500
395,510
396,520
397,530
398,540
399,520
400,500
401,510
402,490
403,500
404,510
405,520
406,500
407,480
408,460
409,440
410,450
411,460
412,440
413,450
414,460
415,440
416,450
417,460
418,470
419,450
420,460
421,440
422,450
423,460
424,440
425,450
426,460
427,470
428,450
429,430
430,440
431,420
432,430
433,410
434,420
435,400
436,410
437,420
438,400
439,410
440,420
441,400
442,410
443,420
444,430
445,410
446,420
447,400
448,380
449,390
450,370
451,380
452,360
453,370
454,380
455,360
456,370
457,350
458,360
459,340
460,350
461,360
462,370
463,350
464,360
465,340
466,350
467,360
468,370
469,350
470,360
471,370
472,380
473,390
474,400
475,410
476,420
477,400
478,410
479,420
480,430
481,440
482,420
483,430
484,440
485,420
486,430
487,410
488,390
489,400
490,410
491,420
492,400
493,410
494,390
495,370
496,380
497,360
498,340
499,320
500,330
501,340
502,350
503,330
504,340
505,350
506,360
507,370
508,380
509,390
510,400
511,410
512,390
513,400
514,410
515,420
516,430
517,440
518,450
519,430
520,410
521,420
522,400
523,410
524,420
525,430
526,410
527,420
528,430
529,410
530,420
531,430
532,410
533,390
534,370
535,380
536,360
537,340
538,350
539,330
540,310
541,320
542,330
543,310
544,320
545,330
546,310
547,320
548,330
549,310
550,290
551,300
552,310
553,320
554,330
555,340
556,320
557,330
558,310
559,320
560,300
561,310
562,320
563,330
564,340
565,350
566,360
567,340
568,350
569,360
570,370
571,380
572,360
573,370
574,380
575,390
576,400
577,380
578,390
579,400
580,410
581,390
582,400
583,380
584,360
585,340
586,350
587,360
588,340
589,350
590,360
591,370
592,350
593,360
594,370
595,380
596,360
597,340
598,320
599,330
600,340
