run,total
1,900
2,800
3,850
4,890
5,930
6,970
7,1020
8,1070
9,970
10,1050
11,1090
12,990
13,1030
14,1080
15,1120
16,1170
17,1210
18,1250
19,1150
20,1050
21,1090
22,990
23,1030
24,1070
25,1120
26,1160
27,1200
28,1240
29,1290
30,1330
31,1380
32,1420
33,1460
34,1360
35,1260
36,1300
37,1340
38,1380
39,1430
40,1330
41,1370
42,1410
43,1450
44,1500
45,1580
46,1620
47,1520
48,1560
49,1460
50,1510
51,1550
52,1590
53,1490
54,1540
55,1440
56,1480
57,1530
58,1570
59,1610
60,1650
61,1730
62,1630
63,1530
64,1430
65,1330
66,1380
67,1430
68,1480
69,1380
70,1420
71,1320
72,1370
73,1270
74,1170
75,1220
76,1120
77,1020
78,1060
79,1100
80,1140
81,1040
82,1080
83,980
84,1020
85,920
86,960
87,860
88,900
89,950
90,1000
91,1040
92,1080
93,980
94,1020
95,920
96,960
97,1010
98,1050
99,1100
100,1140
